id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EG2-011,2026-09-04,11,CZ,web_agentury,Signals – Sběr dat (FAQ),https://www.signals.cz/sluzby/sber-dat,"Máme nasazené měření, ale data se nám nezdají, co s tím? To je častý problém. Začneme auditem – podíváme se na váš současný tracking, identifikujeme mezery a nesrovnalosti. Pak opravíme, co je potřeba, a nastavíme monitoring kvality dat.",cs,"Signals popisuje typicky vstupni bod klienta presne jako H2: klient prijde s tim, ze 'data se nezdaji'. Nasledna sekvence audit -> oprava -> monitoring kvality dat je presne struktura, kterou 1. kolo navrhuje pro DataLayer.cz. Signals ji ale nema pojmenovanou ani nacenenou jako produkt.",RQ2;RQ4,H2,
EG2-012,2026-09-04,11,CZ,vendor_pricing,Data Sailor – Analytika pro český e-shop,https://www.datasailor.cz/,"Analytika pro český e-shop … Starter 995 Kč/měs … Growth 2 490 Kč/měs … Boost 5 990 Kč/měs … Agency od 9 990 Kč/měs",cs,"Novy subjekt (1. kolo nenaslo). CZ SaaS dashboard nad Shoptet/Shopify/Google Ads/Meta/Sklik/GA4/Heureka/Zbozi.cz s 'AI insights' a tydenni analyzou vykonu. Neresi kvalitu mereni, nema alerting na rozbite mereni. Dulezite jako kotva ochoty platit: cesky e-shop bezne plati 995-5 990 Kc/mes za datovy produkt, agentura od 9 990 Kc/mes.",RQ1;RQ5,H5;H3,"tier Agency 9 990 Kc/mes je prakticky totozny s navrhovanym vstupnim tierem DataLayer.cz 8 900 Kc – ale za nastroj, ne za cloveka"
EG2-013,2026-09-04,11,CZ,vendor_pricing,Shopstato – tarify,https://www.shopstato.cz/,"Shopstato pomáhá majitelům a manažerům e-shopů sledovat objednávky, produkty, zákazníky, ziskovost, retenci a konkurenci v jednom přehledném dashboardu.",cs,"Novy subjekt. Tarify ZACINAME 0 Kc (do 100 objednavek), STANDARD 875 Kc/mes (do 2 000 obj.), PROFI 2 875 Kc/mes (do 5 000 obj.), Rocni report 4 850 Kc jednorazove. Osa ceny = pocet objednavek, ne traffic. Zadny monitoring ani alerting na rozbite mereni.",RQ1;RQ5,H5,"potvrzuje, ze CZ e-shopovy SaaS trh cenove kotvi pod 3 000 Kc/mes"
EG2-014,2026-09-04,11,CZ,vendor_pricing,Trackless – ceník,https://trackless.cz/,"Start 0-1 000 obj. 1 200 Kč / rok ≈ 100 Kč / měs … Business 10 001-50 000 8 900 Kč / rok ≈ 742 Kč / měs … 30 dní zdarma, poté od 300 Kč/rok (web) nebo od 1 200 Kč/rok (e-shop podle objednávek), bez DPH",cs,"Novy subjekt: cesky cookieless analyticky nastroj (alternativa GA4) s velmi nizkou cenou 25-742 Kc/mes. Argument: cena samotneho mereni je v CZ radove stokoruny; vse nad tim je cena lidske prace, ne technologie.",RQ1;RQ5,H5;H3,"nejnizsi nalezena CZ cena za analyticky nastroj – spodni kotva"
EG2-015,2026-09-04,11,CZ,cenik,Radim Hasalík – Ceník online marketingových služeb,https://www.radimhasalik.cz/cenik.html,"Základní nastavení měření prezentačního webu: přibližně 2,5–7 tis. Kč. E-shop, GA4, GTM a e-commerce události: přibližně 7,5–15 tis. Kč. Nastavení pokročilého měření pomocí BigQuery: 10+ tis. Kč. Pokročilé měření, dashboardy nebo server-side tracking: individuálně. Předběžné vyhodnocení webové analytiky marketérem: 1 - 5 tis+ Kč",cs,"Novy subjekt: nejobsahlejsi verejny CZ cenikovy benchmark online marketingu, jaky se v 1. ani 2. kole nenasel. KLICOVE ZJISTENI: sekce 'webova analytika, GA4 a GTM' obsahuje VYHRADNE jednorazove ceny. Mesicni pausal je v tomto benchmarku uveden u PPC (8-30 tis.), SEO (10-40 tis.), socialnich siti (5-50 tis.), zbozovych srovnavacu (2-8 tis.) – u mereni NE. Nezavisly dukaz, ze v CZ ceniku sluzeb kategorie 'mesicni sprava mereni' neexistuje.",RQ1;RQ5,H3,"nejsilnejsi nalezeny dukaz pro tvrzeni 'verejne nacenena mesicni sprava mereni je v CZ prazdna pozice'"
EG2-016,2026-09-04,11,CZ,cenik,Jiří Kolář – Ceník PPC a online marketing,https://www.kolarjiri.cz/cenik-ppc-online-marketing,"správa analytických nástrojů, tak aby stále správně měřily … Moje hodinová sazba je 1200 Kč",cs,"Novy subjekt (freelancer). Kontinualni spravu pojmenovava doslova a s duvodem ('tak aby stale spravne merily'), ale bez mesicni ceny – jen hodinova sazba 1 200 Kc/h. Radi se do stredu CZ pasma sazeb (1 150-2 400 Kc/h u specialistu).",RQ1;RQ3,H3,
EG2-017,2026-09-04,11,CZ,web_agentury,Digital Vision Czech Republic – Analytika a BI,https://www.digitalvision.cz/sluzby/analytika-bi,"Cookieless měření – Přesné měření výkonu pomocí server-side trackingu a GA4. Zajišťujeme stabilitu a spolehlivost dat i v prostředí přísné ochrany soukromí. … 5 Provoz a škálování – Zajistíme správu, optimalizaci a rozšiřování systému. Tak, aby rostl spolu s vaším byznysem.",cs,"MEZERA 1. KOLA VYRESENA. Subjekt z planu 'Digital Visions' existuje, jen pod domenou digitalvision.cz (ne digitalvisions.cz): Digital Vision Czech Republic, a.s., ICO 03177238, Zerotinova 32 Praha 3, clen MEDIA FACTORY GROUP, 20+ specialistu, 10+ let, 160+ klientu. Sluzba 'Analytika a BI' ma 5 pilicu: datova integrace, automatizace a transformace dat, BI platformy a dashboardy, cookieless mereni (sGTM + GA4), prediktivni analytika. Petym krokem procesu je 'Provoz a skalovani' = kontinualni sprava, ale bez nazvu, bez rozsahu a bez ceny. Reference: The LEGO Group ('az 1M Kc mesicni uspora').",RQ1;RQ4,H1;H3,"cilovka enterprise/korporat, ne e-shop; requires_bq nejasne (BI, ne nutne BQ)"
EG2-018,2026-09-04,11,CZ,web_agentury,House of Řezáč – Webová analytika (CZ stránka),https://www.houseofrezac.com/rozcestnik-sluzeb-webova-analytika,"House of Řezáč | 404 aneb Tudy cesta nevede",cs,"MEZERA 1. KOLA OVERENA JAKO TRVALA. CZ stranka sluzby Webova analytika u House of Rezac neexistuje: URL je uvedena ve schema.org ItemList na /sluzby-weby-a-eshopy jako 'https://www.houseofrezac.com/rozcestnik-sluzeb-webova-analytika', ale sama vraci 404 (stejne jako /sluzby/webova-analytika a /cs/services/web-analytics). Dostupna je pouze EN verze. Zaver: House of Rezac webovou analytiku na CZ webu aktivne neprodava.",RQ1,H3,"overeno 3 variantami URL + schema.org; nejde o docasny vypadek"
EG2-019,2026-09-04,11,CZ,tisk,Adexpres → dentsu (dohledání osudu subjektu),https://www.mediaguru.cz/clanky/2016/03/dentsu-aegis-kupuje-skupinu-adexpres/,"Dentsu Aegis kupuje skupinu Adexpres",cs,"MEZERA 1. KOLA VYRESENA. Adexpres (v 1. kole HTTP 503) neni mrtvy web: domena adexpres.cz i www.adexpres.cz dnes vraci HTTP 200 a redirectuje na https://www.dentsu.com/. Skupinu Adexpres.com koupila Dentsu Aegis Network v breznu 2016 (potvrzeno MediaGuru, Lupa.cz, Mediar.cz). Subjekt tedy jako samostatny hrac na CZ trhu neexistuje a do vzorku konkurence nepatri.",RQ1,,"overeno curl -L: adexpres.cz -> dentsu.com (200)"
EG2-020,2026-09-04,11,CZ,marketplace,Shoptet Partneři – Specialisté na analytiku,https://partneri.shoptet.cz/profesionalove/analytika/,"Specialisté na analytiku … Zbyněk Hyrák 2000 Kč/hod … Vladimír Přichystal 2500 Kč/hod … Radek Hudák 2400 Kč/hod … VISIBILITY 1400 Kč/hod … Michal Blažek 2000 Kč/hod … Solvika 1150 Kč/hod … Jiří Mařík 2000 Kč/hod",cs,"NOVY ZDROJ, ktery 1. kolo minulo: oficialni katalog Shoptet Partneru ma kategorii Analytika s 11 subjekty na prvni strance (Zbynek Hyrak, 6clickz, Vladimir Prichystal, Besteto, Radek Hudak, Retino, VISIBILITY, Michal Blazek, Digitalni architekti, Solvika, Jiri Marik) a u vetsiny uvadi VEREJNOU HODINOVOU SAZBU. Rozpeti 1 150-2 500 Kc/h, median 2 000 Kc/h. To je nezavisle potvrzeni pasma sazeb z 1. kola (1 150-2 400 Kc/h u specialistu) na jednom strukturovanem zdroji, ne na 7 ruznych webech. Katalog zaroven nema u nikoho mesicni cenu za spravu mereni.",RQ1;RQ3,H3,"6 z 11 subjektu je novych oproti 1. kolu (Prichystal, Hudak, Besteto, Retino, VISIBILITY, Solvika, Marik)"
EG2-021,2026-09-04,11,CZ,marketplace,Vladimír Přichystal – profil Shoptet Partneři,https://partneri.shoptet.cz/profesionalove/prichystal-vladimir/,"2500 Kč/hod bez DPH … správa inzerce od 3.000 Kč/měsíc + DPH … spravuji malým a středním e-shopům na Shoptetu reklamní kampaně, vyhodnocuji výsledky",cs,"Novy subjekt. Nejnizsi nalezena CZ mesicni cena za jakoukoli 'spravu' u analytickeho specialisty: 3 000 Kc/mes. Ale je to sprava INZERCE, ne sprava mereni; mereni je v ni jen jako 'vyhodnocuji vysledky'. Pri sazbe 2 500 Kc/h odpovida 1,2 h mesicne – potvrzuje, ze levny pausal fakticky neobsahuje QA ani monitoring.",RQ1;RQ3,H3,"dulezite pro argumentaci: 3 000 Kc/mes u 2 500 Kc/h = 1,2 h – nelze v tom hlidat mereni"
EG2-022,2026-09-04,11,CZ,marketplace,"Shoptet Partneři – poptávky, kategorie Analytika",https://partneri.shoptet.cz/poptavky/analytika/,"hledám zkušeného PPC specialistu, ideálně freelancera, nejprve na jednorázovou kontrolu a oprava měření e-shopu TopTuje.cz",cs,"Kategorie poptavek Analytika ma 53 poptavek. Prvni z nich je presne vzorec z 1. kola: klient poptava 'jednorazovou kontrolu a opravu mereni' – tedy reaktivne, po incidentu, a jako jednorazovku, ne jako pausal. Zadna z prohlednutych poptavek nepoptava mesicni spravu mereni. Rozpocty poptavky neuvadeji.",RQ2;RQ4,H2,"53 poptavek v kategorii Analytika = zivy kanal poptavky, ktery 1. kolo neznalo"
EG2-023,2026-09-04,11,CZ,vendor_pricing,Roivenue – pricing (pokus o dohledání ceny),https://roivenue.com/pricing/,"nedostupné",en,"NEDOSTUPNE. Roivenue (CZ marketing intelligence platforma, sponzor MeasureCamp) verejnou cenu nezverejnuje. curl vraci HTTP 202 (Cloudflare challenge), r.jina.ai vraci prazdny obsah, WebFetch nedostal zadny obsah. Mezera z 1. kola trva.",RQ1,H5,"duvod nedostupnosti: Cloudflare bot challenge, ne 404"
EG2-024,2026-09-04,11,CZ,vendor_pricing,Conviu (nástupce Bidding Tools) – ceník,https://www.conviu.cz/cenik,"Editor datových feedů … Automatický bidding … Monitoring cen a TOP produktů … Automatická cenotvorba",cs,"MEZERA CASTECNE VYRESENA: domena biddingtools.cz dnes redirectuje (HTTP 200) na https://www.conviu.cz/automaticky-bidding-pro-zbozove-srovnavace – Bidding Tools je tedy soucasti platformy Conviu. Cenik je modularni kalkulacka (cena podle poctu produktu a frekvence aktualizace), bez fixnich tieru; konkretni castku bez interakce s kalkulackou nelze odecist. Produkt navic monitoruje ceny konkurence, ne kvalitu mereni – pro nasi kategorii je mimo.",RQ1,H5,"cena nedohledana – kalkulacka vyzaduje vyber parametru"
EG2-025,2026-09-04,11,CZ,cenik,Lukáš Štěpánek – ceny a FAQ,https://stepaneklukas.cz/,"Cena závisí na typu spolupráce. Dlouhodobá správa kampaní a analytiky začíná od 10 000 Kč měsíčně. Technické integrace (např. server-side GTM), vývoj retenčních automatizací nebo komplexní datové audity naceňuji projektově podle rozsahu, obvykle od 15 000 do 40 000 Kč za hotové řešení. … U dlouhodobé správy doporučuji alespoň 3 měsíce, aby šlo výsledky smysluplně vyhodnotit a optimalizovat.",cs,"NOVY SUBJEKT a nova verejna CZ mesicni cena. Tretí verejny mesicni bod za spravu, ktera zahrnuje analytiku (vedle Nemec 9 250/18 500 a Ras 26 000): 'od 10 000 Kc mesicne'. Analytika je ale sdruzena se spravou kampani, ne samostatny produkt. Take doporucuje minimalni delku 3 mesice – jediny nalezeny CZ minimalni zavazek.",RQ1;RQ3;RQ4,H3,"potvrzuje spodni hranici pasma; navrhovanych 8 900 Kc je tesne pod jeho vstupem"
EG2-026,2026-09-04,11,CZ,web_agentury,Visibility – Webová analytika / Audit datové kvality,https://www.visibility.cz/webova-analytika-2/,"Audit datové kvality. Nevěříte svým datům nebo máte pocit, že měření nefunguje správně? Audit Google Analytics odhalí všechny chyby, nesrovnalosti a technické nedostatky, které zkreslují výsledky. … Zároveň vyčistíme případný chaos po předchozích správcích a nastavíme jasný pořádek.",cs,"Novy subjekt (agentura, Shoptet Partner Gold, sazba 1 400 Kc/h). Nabizi 5 polozek: nastaveni GA4, audit datove kvality, GTM, mereni konverzi a marketingovych udalosti, dashboardy. Vse jednorazove/projektove, zadna mesicni sprava ani monitoring. Formulace 'chaos po predchozich spravcich' je CZ ekvivalent kodu unknown_owner z taxonomie.",RQ1;RQ2,H2;H3,"jedna z mala CZ agentur, ktera v marketingove kopii pojmenovava pochybnost o datech ('nevirite svym datum')"
EG2-027,2026-09-04,11,CZ,web_agentury,Fordigy – Analytika,https://www.fordigy.cz/sluzby/analytika,"Bez správně sesbíraných a interpretovaných dat je marketing jako střílet se zavázanýma očima, nejspíš nic netrefíte, v horším případě se stře[líte]",cs,"Novy subjekt (analyticka agentura, Josef Kocinak). Nabizi kompletni nastaveni webove analytiky, optimalizaci mereni, datove sklady, vystupy/reporty. Kontinualni sprava neni pojmenovana ani nacenena; poptavkovy formular ma pole 'Mesicni rozpocet' – tedy mesicni model existuje, ale bez verejneho cisla.",RQ1,H3,"dalsi subjekt s mesicnim modelem 'na dotaz' – rozsiruje vzorek 1. kola"
EG2-028,2026-09-04,11,CZ,cenik,Growtix – FAQ ceny,https://www.growtix.cz/,"Fee se odvíjí od rozsahu kanálů, typicky 35 000–100 000 Kč měsíčně. Po úvodním hovoru dostanete konkrétní rozsah a fixní cenu na tři měsíce. … Spolupráce je typicky dlouhodobá – týdenní optimalizace, měsíční reporting a kvartální strategický review s marketingovým nebo výkonným ředitelem. … Máme balíček pro značky s měsíčním mediálním rozpočtem od 50 000 Kč. U start-upů dáváme důraz na rychlý setup měření, aby se peníze neutratily naslepo.",cs,"Novy subjekt: vykonnostni agentura s VEREJNYM mesicnim cenovym pasmem 35-100 tis. Kc a s explicitni kadenci tydne/mesicne/kvartalne – presne rytmus, ktery 1. kolo navrhuje. Meri sGTM, GA4, Looker, BigQuery. Ale je to fee za cely vykonnostni marketing, mereni je v nem podpurna cast. Vstupni prah klienta: medialni rozpocet od 50 000 Kc/mes.",RQ1;RQ4,H3,"potvrzuje horni kotvu: cesky klient plati 35-100 tis./mes za marketingovy retainer, tj. 39 000 Kc za datovou spravu je v jeho svete cislo bezneho radu"
EG2-029,2026-09-04,11,CZ,web_agentury,MeasureDesign – Co děláme,https://www.measuredesign.cz/co-delame,"S většinou klientů fungujeme na bázi dlouhodobé spolupráce",cs,"MEZERA 1. KOLA VYRESENA: /sluzby vraci 404, spravna URL je /co-delame. Ctyri sluzby: Webova analytika, Datova analytika, Infrastrukturni sluzby (vc. 'automatizovanych kontrol kvality dat' a zaloh), Skoleni pro firmy a agentury. Dlouhodoba spoluprace je doslova pojmenovana a dolozena delkou vztahu (Ceska sporitelna 7 let, IKEA 6, McDonald's 5), ale bez nazvu produktu, bez rozsahu hodin, bez reakcni doby a bez ceny.",RQ1;RQ4,H3,"potvrzuje zaver 1. kola: kontinualni sprava v CZ existuje jako vztah, ne jako nacenene SKU"
EG2-030,2026-09-04,11,CZ,web_agentury,Daata.cz – GCP Managed Services,https://daata.cz/platforms/gcp,"Provoz GCP infrastruktury, monitoring a support",cs,"Novy subjekt: cesky poskytovatel managed sluzeb pro Google Cloud. Jedina nalezena CZ nabidka, ktera slovo 'monitoring' spojuje s provozem GCP/BigQuery jako opakovanou sluzbu. Zadna cena, zadna SLA ani reakcni doba verejne; stranka uvadi jen ceny GCP samotneho ('BigQuery od $5/TB dotazu') a odkazuje na nezavaznou konzultaci.",RQ1;RQ3,H1,"blizky konkurent pro tier Datova sprava, ale bez marketingoveho zamereni na mereni"
EG2-031,2026-09-04,11,CZ,freelancer,Ladislav Vitouš – PPC & Data pro e-shopy,https://vitousladislav.cz/,"4. Průběžná správa, testování a mikroupdaty … Nastavený systém dál rozvíjím – ladím kampaně, testuji nové přístupy a hlídám, aby [výkon rostl] … Každý měsíc dostanete přehledný report s výsledky a konkrétními doporučeními",cs,"Novy subjekt. Ctvrty krok procesu je pojmenovan 'Prubezna sprava' a obsahuje mesicni report + mesicni call + prubeznou komunikaci – tedy presne kadenci navrhovanou v 1. kole. Ale predmetem je vykon kampani, ne kvalita mereni, a cena neni verejna.",RQ1;RQ4,H3,
EG2-032,2026-09-04,11,CZ,vendor_pricing,Datacop (CZ) – pokus o dohledání,https://datacop.eu/,"nedostupné",cs,"NENALEZENO. Cesky produkt Datacop se nepodarilo dohledat: datacop.cz, datacop.io, app.datacop.cz i getdatacop.com vraci chybu DNS/tunelu; datacop.eu existuje, ale je to litevska firma na ochranu dat ('DataCop.eu yra lyderiaujanti duomenu apsaugos kompanija'), nikoli CZ nastroj na monitoring dat. Mezera trva.",RQ1,H5,"mozna zamena nazvu v puvodnim seznamu; overeno 5 domenovych variant"
EG2-033,2026-09-04,11,CZ,vendor_pricing,Mergado a eHlídač.cz – pokus o ceny,https://www.mergado.cz/cenik,"nedostupné",cs,"CASTECNE NEDOSTUPNE. Mergado: cenikova stranka renderuje ceny az klientsky (Alpine.js), z HTML se tiery vycist nedaji; jediny nalezeny cenovy bod je nepriamy – Radim Hasalik uvadi 'Nastroje typu Mergado: od 229 Kc mesicne / 1 zbozovy srovnavac / marketplace' (viz EG2-015). eHlidac.cz (ceske hlidani funkcnosti poptavkovych formularu) je nedostupny – DNS ENOTFOUND.",RQ1,H5,"Mergado i eHlidac jsou pro kategorii okrajove (feed management, uptime formularu)"
EG2-034,2026-09-04,11,CZ,vendor_pricing,Signals Bar – pojmenování painu tichého rozbití měření,https://www.signals.cz/produkty/signals-bar,"Tiché výpadky v e-commerce vás stojí tržby … Pokles návštěvnosti a konverzí: Nefunkční košík nebo rozbité měření zjistíte z reportu až zpětně. Mezitím nepozorovaně přicházíte o desítky dokončených objednávek.",cs,"KORIGUJE ZAVER 1. KOLA. 1. kolo tvrdilo: 'Nikdo z ceske konkurence to (tiche rozbiti mereni) jako sdeleni nepouziva.' Signals Bar ho pouziva doslova, vcetne slova 'rozbite mereni', vcetne casove osy ('az zpetne') a vcetne kvantifikace dopadu ('desitky dokoncenych objednavek'). Nadpis sekce je primo 'Tiche vypadky v e-commerce vas stoji trzby'. Sdeleni H2 tedy v CZ obsazene JE – ale jako produkt za 2 500 Kc/mes, ne jako lidska sluzba, a bez QA po releasu, consentu a reakcni doby.",RQ2;RQ5,H2,"nejdulezitejsi korekce 1. kola z tohoto doplneni"
EG2-035,2026-09-04,11,CZ,vendor_pricing,Signals Bar – alert fatigue jako pojmenovaný problém,https://www.signals.cz/produkty/signals-bar,"Falešné poplachy a notifikační šum. Běžné nástroje vás zahltí stovkami zbytečných upozornění, které časem začnete ignorovat. V záplavě spamu snadno přehlédnete kritickou chybu. … Bar hlídá, aby vám neposílal stejnou věc stokrát dokola, dostanete jen relevantní varování.",cs,"CZ konkurence uz pojmenovava i druhy krok za alertingem: unavu z falesnych poplachu. To je presne argument pro G7 (lidska triaz alertu) z taxonomie – Signals ho resi pravidly v nastroji, DataLayer.cz ho muze resit clovekem. Zaroven varovani: pouhy 'alerting' uz neni v CZ diferenciator.",RQ2;RQ5,H2;H5,"posouva diferenciator z 'mame alerty' na 'triazujeme je a rekneme, kolik konverzi chybelo'"
