id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EG4-013,2026-09-04,11,CZ,linkedin,Jan Řezáč – LinkedIn post „RIP Google Analytics 3! WTF Google Analytics 4!“,https://cz.linkedin.com/posts/jan2rezac_rip-google-analytics-3-wtf-google-analytics-activity-7080842379632496640-sscm,"GA4 jsou mírně řečeno… nedotažené. Ale zase jsou zdarma! Pokud jste se dostali do stejné situace, jako markeťák ze screenshotu… dejte vědět.",cs,"Post s 25 komentáři v den vypnutí Universal Analytics. Komentáře českých marketérů dokládají, že klient GA4 sám nezvládá: Daniel Dočekal „GA4 se neovládají, GA4 ovládají tebe“; Petr Věříš popisuje, že nenachází asistované konverze a atribuční modely; Lukáš Caha oponuje, že problém je spíš nedostatek expertízy uživatelů. Vzorek CZ komunitní reakce – doplňuje mezeru „CZ painy jen z poptávek a blogů“.",RQ2,H2,Komentáře načteny bez přihlášení přes cz.linkedin.com.
EG4-014,2026-09-04,11,CZ,forum,Webtrh – GA4 měří nesmyslné návštěvy z cizích zemí a žádné české,https://webtrh.cz/diskuse/ga4-meri-nesmyslne-navstevy-z-cizich-zemi-a-zadne-ceske/,"Na provizorní web solar-care.cz jsme přidali měření GA4, v účtu se tváří, že je vše OK, ale Google nám ukazuje nesmyslné návštěvy z Afghánistánu, Pákistánu atd. ale Česko 0.",cs,"Vlákno z 6. 11. 2024 (uživatel Tomáš). Nasazené GA4 vypadá v účtu funkčně, ale měří jen boty ze zahraničí, české návštěvy jsou nulové. Komunita hledá příčinu u CloudFlare a botů. Klíčová formulace pro positioning: „v účtu se tváří, že je vše OK“ – tichá chyba, kterou GA4 sama nehlásí.",RQ2;RQ3,H2,Vlákno není v datech 1. kola ani v r2-g01 (jiný agent pokryl 20 jiných webtrh vláken).
EG4-015,2026-09-04,11,CZ,konference,"MeasureCamp Brno 2025 – zápis Digitální architekti, session „Bugs in tracking“ (Pavel Šabatka)",https://digitalniarchitekti.cz/clanek/measure-camp-brno-2025-hodnotne-stripky-z-konference/,"Automatizované kampaně (PMAX a spol.) stojí na kvalitních signálech. Když se měření rozbije, algoritmy ztrácí kompas a pálíte rozpočet.",cs,"Nejsilnější CZ formulace celé rešerše a přímé potvrzení hlavní teze: rozbité měření se neprojeví jako chybějící report, ale jako spálený rozpočet automatizovaných kampaní. Řečník Pavel Šabatka (House of Řezáč) je jednou z nejcitovanějších CZ autorit. Session měla název „Bugs in tracking: chyby přijdou – buďte první, kdo je uvidí“.",RQ2,H2,"Zápis z 11. ročníku MeasureCamp Czechia v Brně (Gen Digital, 5 sálů), autor Marek Janošec (Digitální architekti). Doplňuje mezeru „MeasureCamp abstrakty nenalezeny“ z fáze 7."
EG4-016,2026-09-04,11,CZ,konference,"MeasureCamp Brno 2025 – zápis Digitální architekti, praktický dojem ze session „Bugs in tracking“",https://digitalniarchitekti.cz/clanek/measure-camp-brno-2025-hodnotne-stripky-z-konference/,"Praktický dojem: Klient ocení, když o chybě víte dřív než on – a máte k ní log a jasný postup nápravy.",cs,"Přesná definice hodnoty kontinuální správy z pohledu české agentury: hodnota není v tom, že se chyba nestane, ale v tom, že ji dodavatel vidí dřív než klient, má k ní log a postup nápravy. Přesně to je obsah tieru „Hlídání“ (denní kontroly + triáž + changelog).",RQ2;RQ4,H2,"Potvrzuje navrženou strukturu dodávky (alert → diagnóza → log → náprava, kód G7 taxonomie)."
EG4-017,2026-09-04,11,CZ,konference,"MeasureCamp Brno 2025 – session „Bugs in tracking“, výčet příčin a nástrojů",https://digitalniarchitekti.cz/clanek/measure-camp-brno-2025-hodnotne-stripky-z-konference/,"K chybám může docházet na straně samotného webu, v GTM nebo jsou to také externí vlivy jako spam, policy violations daných platforem, legislativa (GDPR). Ze strany webu to mohou být změny v kódu, JS na špatném místě nebo jeho konflikty, změny v datové vrstvě nebo Content Security Policy.",cs,"Nezávislý CZ katalog spouštěčů rozbitého měření, který se 1:1 kryje s kódy what_broke z taxonomie (release_web, gtm_change_dev, ad_platform_change, consent_change). Doporučené nástroje z přednášky: Error listeners v GTM (JS Error Listener trigger) s odesláním do GA4, try/catch v custom skriptech s logováním do dataLayer, Tag Monitor / addEventCallback, Additional Tag Metadata, Custom insights v GA4 a alerty v BigQuery, checksum validátory šablon.",RQ4,H1,"Klíčové pro H1: čtyři z pěti doporučených technik (error listener, try/catch, tag monitor, custom insights) fungují BEZ BigQuery; BQ je uvedeno jen jako jedna z možností alertů."
EG4-018,2026-09-04,11,CZ,konference,MeasureCamp Brno 2025 – závěrečná doporučení „Co si z Brna odvážíme“,https://digitalniarchitekti.cz/clanek/measure-camp-brno-2025-hodnotne-stripky-z-konference/,"Začněte stabilitou signálů: bez spolehlivého měření PMAX a spol. nedávají smysl. … Logujte chyby do GA4/BQ: ať víte dřív než kampaně, že se něco pokazilo.",cs,"Shrnutí celé konference staví stabilitu měřicích signálů na první místo, před jakoukoli analytickou práci. „Ať víte dřív než kampaně, že se něco pokazilo“ je česky formulovaný selling point kontinuálního hlídání.",RQ2;RQ5,H2,
EG4-019,2026-09-04,11,CZ,konference,MeasureCamp Brno 2025 – session „GTM Variable Audit“ (Mája Remešová),https://digitalniarchitekti.cz/clanek/measure-camp-brno-2025-hodnotne-stripky-z-konference/,"Otázka pro každého: Kdy jste naposledy dělali audit značek, spouštěčů a proměnných ve vašem GTM?",cs,"Session o auditu a čištění GTM kontejnerů: „Velké kontejnery často trpí duplicitami a závislostmi proměnných.“ Řečnice tvrdí měřitelný dopad úklidu: „Méně proměnných, kratší doba načtení, snazší debugging.“ Doklad, že aktivita A6 (kvartální úklid GTM) má v CZ komunitě uznanou hodnotu a nikdo ji neprodává jako opakovanou službu.",RQ4,H5,Podpora pro zařazení kvartálního auditu GTM do tieru Správa jako diferenciátor.
EG4-020,2026-09-04,11,CZ,konference,MeasureCamp Brno 2025 – popis akce,https://digitalniarchitekti.cz/clanek/measure-camp-brno-2025-hodnotne-stripky-z-konference/,"Papírové karty, time-schedule, 25min sloty, mix češtiny i angličtiny a stovky lidí, kteří v sobotu dobrovolně řeší analytiku.",cs,"11. ročník MeasureCamp Czechia se konal v Brně v prostorách Gen Digital (bývalý Avast), pět sálů, stovky účastníků. Velikost komunity CZ analytiků: „stovky lidí“ ochotných věnovat sobotu analytice. Zároveň se v programu opakují „therapy sessions“ – stejně jako v Bratislavě.",RQ4,,Dohledaný CZ session board z minulého ročníku; oficiální web czechia.measurecamp.org archiv nepublikuje.
EG4-021,2026-09-04,11,CZ,blog,"Digitální architekti – 12 problémů webové analytiky, problém 1 (Špatné napojení nástroje)",https://digitalniarchitekti.cz/clanek/12-problemu-webove-analytiky/,"sice na první pohled funguje správně … se nespouští, kdy má … se nespustí vůbec … Přijdete o významnou část dat",cs,"České vysvětlení tiché chyby: špatně umístěný GTM kód v HTML vypadá funkčně, ale tag se nespouští nebo se nespustí vůbec, a klient přijde o významnou část dat, aniž by nástroj cokoli hlásil. Přímá opora pro sdělení „měření se rozbilo tiše“.",RQ2,H2,Citace složena z po sobě jdoucích úryvků jednoho odstavce; oddělovač … označuje vynechaný text.
EG4-022,2026-09-04,11,CZ,blog,"Digitální architekti – 12 problémů webové analytiky, bonus (Chybějící dokumentace)",https://digitalniarchitekti.cz/clanek/12-problemu-webove-analytiky/,"Přicházím jako nový markeťák… vidím, že přístup má jakýsi info mail. Nikdo si nepamatuje, proč.",cs,"Bonusový 13. problém: firmy nevedou dokumentaci nastavení GA4/GTM, přístupy drží neznámé schránky a nikdo neví proč. Odpovídá kódům what_broke access_lost a unknown_owner a aktivitám H2 (živá dokumentace) a C6 (správa přístupů) – tedy dvěma položkám navržené dodávky, které v ČR nikdo neprodává jako opakovanou službu.",RQ4,H5,
EG4-023,2026-09-04,11,CZ,blog,"Digitální architekti – 12 problémů webové analytiky, problém 7 (E-commerce měření)",https://digitalniarchitekti.cz/clanek/12-problemu-webove-analytiky/,"Velmi často se setkáváme s chybnou implementací, která způsobuje velké nepřesnosti v datech, duplicity.",cs,"Česká analytická agentura popisuje chybnou implementaci e-commerce měření a duplicity jako běžný nález u klientů. Problém 8 doplňuje časté míchání tržeb bez DPH s náklady s DPH, což „může v extrémních situacích vést i ke špatným marketingovým rozhodnutím“.",RQ2,H2,
EG4-024,2026-09-04,11,CZ,blog,MarketingPPC – Důležitost správného měření konverzí (série Nejdražší chyby v Google Ads),https://www.marketingppc.cz/nejdrazsi-chyby-v-google-ads/spravne-mereni-konverzi/,"Buď konverze neměříte vůbec, nebo je měříte, ale v měření jsou chyby.",cs,"Česká PPC agentura zařadila rozbité měření konverzí do série „nejdražší chyby v Google Ads“ a označuje druhý typ (měřím, ale špatně) za záludnější. Praktický práh, který uvádí: „s odchylkou cca 10 % počítejte, dokonalé měření neexistuje, nicméně odchylka v desítkách procent by měla být signálem pro zahájení pátrání.“ Konkrétní chyby: zdvojené konverze po střídání správců Google Ads, posílání nesprávné (souhrnné) hodnoty transakcí, započítávání DPH a poštovného do hodnoty konverze.",RQ2;RQ4,H2,Práh ±10 % / desítky procent je použitelný jako veřejně doložená CZ tolerance pro reconciliaci (aktivita G2).
EG4-025,2026-09-04,11,SK,blog,"Dexfinity – Webová analytika ovplyvňuje, či rastiete alebo pomaly hnijete (Samuel Ondrišák)",https://www.dexfinity.com/marketingove-nastroje/webova-analytika-ovplyvnuje-ci-rastiete-alebo-pomaly-hnijete/,"Ak marketéri v daných nástrojoch nezaznamenajú konverziu, utlmia kredit na kampane. Na prvý pohľad sa môžu javiť ako neefektívne a e-shop prichádza o tržby.",sk,"PPC & Marketing Tech Leader Dexfinity (největší SK performance agentura) popisuje kauzální řetěz: objednávka se neodešle do GA → neodešle se ani do Google Ads a Facebooku → marketér utlumí rozpočet kampaně, která ve skutečnosti funguje → e-shop přijde o tržby. Slovenská obdoba teze „Smart Bidding optimalizuje na rozbitá data“, jen s ručním rozhodnutím marketéra.",RQ2,H2,"Doplňuje mezeru fáze 3: „chybí syrové výpovědi… painy pocházejí z blogů odborníků“ – tohle je blog, ale s explicitním kauzálním řetězem a čísly."
EG4-026,2026-09-04,11,SK,blog,Dexfinity – tolerance rozdílu GA vs. účetnictví,https://www.dexfinity.com/marketingove-nastroje/webova-analytika-ovplyvnuje-ci-rastiete-alebo-pomaly-hnijete/,"Schválne, otvorte svoj Google Analytics a skontrolujte, aký obrat vidíte v Google Analytics a aký v účtovníctve. Sú podobné? Ak sú rozdiely na úrovni pár percent, je to v poriadku. Desiatky percent znamenajú problém.",sk,"Dexfinity stanovuje stejný práh jako česká MarketingPPC (E-024): jednotky procent = v pořádku, desítky procent = problém. Dvě nezávislé agentury ve dvou zemích definují stejnou toleranci – použitelné jako veřejně doložený práh pro denní reconciliaci GA4 vs. e-shop (aktivita G2).",RQ4,H1,Dvojité nezávislé potvrzení prahu; zdroj CZ: https://www.marketingppc.cz/nejdrazsi-chyby-v-google-ads/spravne-mereni-konverzi/
EG4-027,2026-09-04,11,SK,blog,Dexfinity – příčiny výpadku měření objednávek,https://www.dexfinity.com/marketingove-nastroje/webova-analytika-ovplyvnuje-ci-rastiete-alebo-pomaly-hnijete/,"Príčinou je nespustenie kódu, a tak sa Tag Manager, Analytics, Google Ads alebo Facebook nedozvedia o aktivite, ktorú by mali evidovať. … Výpadok nastáva aj v prípade, keď používateľ odíde na platobnú bránu, po zaplatení sa vráti, ale kód sa nespustí.",sk,"Konkrétní SK katalog příčin výpadku měření objednávek: chyba v kódu z nedostatečné kontroly programátorem, spuštění kódu až po zaplacení objednávky, platební brány, které nedovolí odeslání kódu, návrat z platební brány bez spuštění kódu. Všechny čtyři jsou detekovatelné denní reconciliací počtu objednávek – bez BigQuery.",RQ3;RQ4,H1,Podporuje H1 v slabé podobě: pain existuje i bez BQ a je bez BQ detekovatelný.
EG4-028,2026-09-04,11,SK,blog,Dexfinity – rozsah ztráty dat adblockery a rozdíl GA vs. účetnictví,https://www.dexfinity.com/marketingove-nastroje/webova-analytika-ovplyvnuje-ci-rastiete-alebo-pomaly-hnijete/,"V prípade strednej Európy je výpadok na úrovni 5 %, v Nemecku počítajte až s 30 %. … Pri niektorých projektoch môže chýbať až 70 % používateľov či objednávok.",sk,"Kvantifikace ztráty dat adblockery od SK agentury: střední Evropa cca 5 %, Německo až 30 %, extrémní projekty (desktop, technicky zdatní uživatelé) až 70 %. Jinde v článku: „v Analytics máte na Slovensku o 5 – 10 % menej objednávok? V Nemecku o 30 % menej?“ Čísla ohraničují, co je normální šum a co už je rozbité měření.",RQ2;RQ4,H2,Použitelné pro nastavení prahů alertů podle trhu.
EG4-029,2026-09-04,11,SK,blog,Dexfinity – hodinová náročnost nastavení analytiky při expanzi,https://www.dexfinity.com/marketingove-nastroje/webova-analytika-ovplyvnuje-ci-rastiete-alebo-pomaly-hnijete/,"Povedzme, že na Slovensku to bolo 10 hodín. Bude to toľko aj v prípade inej krajiny? Ak áno, zvoní bzučiak. A pritom to môžu byť 4 hodiny, čo je o 60 % menej času.",sk,"Jediné veřejné SK číslo o pracnosti: vytvoření účtů, sběr požadavků od marketérů, komunikace s programátorem a kontrola správnosti odesílání dat pro jednu zemi = cca 10 hodin, při dobře postaveném základu 4 hodiny. Kotva pro odhad hodin v tieru pro vícezemní klienty.",RQ1,H4,"Netýká se měsíční správy, ale rozšíření o zemi – použít jen jako proxy pracnosti."
EG4-030,2026-09-04,11,CZ,blog,Pavel Šabatka – Ukazují GA4 přesná data? (tichý fallback atribuce),https://www.sabatka.net/cs/is-ga4-data-accurate/,"Tichý fallback. Pokud nemáte alespoň 400 konverzí za 28 dní pro daný key event, GA4 tiše přepne na last-click — bez upozornění. V nastavení dál vidíte „Data-driven“, ale reálně běží last-click.",cs,"Nejsilnější CZ doklad teze „měření se rozbije tiše“: GA4 samo, bez jakéhokoli zásahu klienta, přepne atribuční model a v administraci dál lže, že běží data-driven. Klient nemá jak to zjistit, pokud to někdo pravidelně nekontroluje. Přesně typ kontroly, kterou má obsahovat měsíční QA (aktivita C1/C5).",RQ2;RQ4,H2,"Autor: Pavel Šabatka, freelance web analyst (House of Řezáč), jedna z nejcitovanějších CZ autorit; článek je datovaný do roku 2026 (řada souvisejících postů 6–8/2026)."
EG4-031,2026-09-04,11,CZ,blog,Pavel Šabatka – Ukazují GA4 přesná data? (doporučení pravidelné kontroly),https://www.sabatka.net/cs/is-ga4-data-accurate/,"Kontrolujte přesnost. Pravidelně srovnávejte data z GA4 s dalšími zdroji. Minimum: počet transakcí v GA4 vs. vaše databáze. Pokud máte e-shop, toto srovnání odhalí, kolik objednávek GA4 nezachytilo — a dá vám reálnou míru odchylky pro váš konkrétní web. … Když znáte svoji odchylku, můžete s ní pracovat. Nevíte-li ji, rozhodujete naslepo.",cs,"CZ autorita doporučuje přesně tu činnost, kterou má DataLayer.cz jako jádro tieru „Datová správa“: pravidelná reconciliace GA4 vs. databáze e-shopu. Další doporučená srovnání: sessions vs. server logy, revenue v GA4 vs. fakturační systém, počet formulářů v GA4 vs. CRM. Nikdo v ČR to podle fáze 2 neprodává jako opakovanou službu.",RQ2;RQ4;RQ5,H2,"Přímá podpora pro reconciliaci jako placenou opakovanou činnost, a to i bez BigQuery (stačí počet transakcí)."
EG4-032,2026-09-04,11,CZ,blog,Pavel Šabatka – Ukazují GA4 přesná data? (modelování a PNO),https://www.sabatka.net/cs/is-ga4-data-accurate/,"Pro výpočet PNO je zatracený rozdíl, jestli máte zapnuté modelování nebo ne. S modelováním vám GA4 reportuje o desítky procent víc konverzí — a vaše PNO vypadá najednou skvěle. … Tohle není akademický problém. Tohle je problém za reálné peníze.",cs,"Kvantifikace dopadu jednoho přepínače v GA4 na klíčovou ekonomickou metriku e-shopu (PNO): rozdíl v desítkách procent v počtu konverzí. Česky formulovaný „problém za reálné peníze“ – přesně ten typ tvrzení, který v CZ rešerši 1. kola chyběl (mezera „kvantifikace v Kč“).",RQ2,H2,"Není to Kč, ale je to první CZ kvantifikace dopadu nastavení měření na rozhodování o rozpočtu."
EG4-033,2026-09-04,11,CZ,blog,Pavel Šabatka – Ukazují GA4 přesná data? (souhrnná tabulka odchylek),https://www.sabatka.net/cs/is-ga4-data-accurate/,"HLL++ (uživatelé) ±1,6 % … HLL++ (sessions) ±3,3 % … Ad blockery a tracking prevention ~10 % … Consent (chybějící souhlas) 30–60 % … Sampling (Explorace) 5–30 % … Modelování (consent) desítky % rozdíl on/off",cs,"Publikovaná CZ tabulka zdrojů nepřesnosti GA4 s číselnými odchylkami a řešeními. Autor uvádí, že největším zdrojem nepřesnosti je consent (opt-in rate v ČR typicky 40–70 %, tedy 30–60 % návštěvníků GA4 nevidí), a že „třetina firem“ nemá cookie lištu správně nastavenou. Ad blockery na českých projektech typicky ~10 %, ne 30 % jako v zahraničních zdrojích.",RQ2;RQ4,H2,Použitelné jako podklad pro nastavení prahů alertů pro CZ trh a jako korekce zahraničních čísel z fází 4–6.
EG4-034,2026-09-04,11,CZ,blog,Pavel Šabatka – Ukazují GA4 přesná data? (latence dat a chybějící SLA),https://www.sabatka.net/cs/is-ga4-data-accurate/,"GA4 má latenci 24–48 hodin. … Některá data (offline eventy, pozdní pingy) mohou dorazit až 72 hodin po události — pozdější data GA4 zahodí. A žádné SLA neexistuje.",cs,"Technický limit, který určuje, jak rychle vůbec může být alert na propad měření z GA4 spolehlivý: latence 24–48 h, doplňování až 72 h. Znamená to, že slib „víme to za 24 hodin“ musí být postavený na jiném zdroji než na denních číslech GA4 (tag monitoring, sGTM logy, reconciliace s e-shopem), případně že práh musí počítat s dopočítáváním.",RQ4;RQ5,H5,Důležitá korekce návrhu: reakční doba 24 h vůči GA4 datům je na hraně technické možnosti nástroje.
EG4-035,2026-09-04,11,CZ,blog,Pavel Šabatka – Ukazují GA4 přesná data? (modelování chybí v BigQuery),https://www.sabatka.net/cs/is-ga4-data-accurate/,Funguje jen v UI a API — v BigQuery exportu modelovaná data nejsou,cs,"Consent Mode modelování se do BigQuery exportu nepropisuje: BQ obsahuje syrová data bez modelování. Praktický důsledek pro tier s BigQuery: čísla v BQ a v GA4 UI se z principu liší o desítky procent a někdo to musí klientovi vysvětlovat a hlídat – další argument, proč BQ zvyšuje cenu správy, ne jen její hloubku.",RQ3,H1,Zapadá do session „Data differences between GA4 and BQ“ z MeasureCamp Bratislava 2024 (EG4-005).
EG4-036,2026-09-04,11,CZ,linkedin,Roman Appeltauer – LinkedIn post „Webový analytik neexistuje“ (přednáška na MeasureCampu v Brně),https://cz.linkedin.com/posts/appeltauer_webov%C3%BD-analytik-neexistuje-jsem-si-v-sobotu-activity-6976128257553231872-FKbv,"Webový analytik neexistuje... Jsem si v sobotu dovolil říct v přednášce na MeasureCampu v Brně. Chtěl jsem tím říct, že už se nám analytika tak rozkročila, že už dlouho nedává smysl hledat univerzálního webového analytika.",cs,"CZ analytik argumentuje, že jediný interní „webový analytik“ nemůže pokrýt celou šíři oboru a že je třeba kombinovat interní a externí kapacity. V komentáři Eva Violetta Jaucourt (Web Analyst, SPORTISIMO): „Zrovna nastupuji do jedné firmy, které děláš konzultanta, pomoct naplňovat potřeby jednomu analytikovi, který je tam na všechno zatím sám.“ Podporuje pozici externí kontinuální správy vedle interního člověka místo náhrady za něj.",RQ1;RQ5,H4,Argument proti kotvě „in-house analytik za 88 tis. Kč“ jako přímé alternativě – i firma s analytikem si kupuje externí kapacitu.
