id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EG7-011,2026-09-04,11,EU,salary_data,"Talent.com PL - Analityk danych wynagrodzenie",https://pl.talent.com/salary?job=analityk+danych,"Srednia stawka Analityk danych w Polska wynosi 81 300 zl rocznie, czyli 41.69 zl za godzine. Poczatkujacy 61 500 zl rocznie, doswiadczeni do 107 700 zl rocznie. Badanie oparte na 1 466 wynagrodzeniach",pl,"Polsky datovy analytik 81 300 zl rocne (6 775 zl/mes). S odvody 1,34x a kurzem 5,8 = cca 52 700 Kc/mes celkovych nakladu - vyrazne pod DE.",RQ1,H4,"salary proxy PL"
EG7-012,2026-09-04,11,EU,salary_data,"Loen.dk - Data Analyst loen (zdroj Danmarks Statistik LONS20)",https://loen.dk/data-analyst,"En data analyst i Danmark tjener typisk 71.012 kr. om maneden - en stigning pa +4.2% det seneste ar. P25 58.504 kr., P75 88.041 kr.",da,"Dansky data analyst ma podle oficialni statistiky DST median 71 012 DKK mesicne (P25 58 504, P75 88 041). To je 3-4x vic nez cesky analytik - vysvetluje, proc dansti dodavatele (Manids 3.000-8.000 DKK) prodavaji spravu na male hodinove dotaci.",RQ1,H4,"salary proxy DK; DST cislo uz zahrnuje penzi zamestnavatele"
EG7-013,2026-09-04,11,EU,salary_data,"LoenRadar.dk - Data Analyst loen 2026",https://loenradar.dk/loen/data-analyst,"Medianlonnen for en Data Analyst i Danmark er 52.045 kr./md. baseret pa 132 verificerede lonindberetninger. Startlonnen for en Data Analyst i Danmark er typisk i omegnen af 45.423 kr. pr. maned.",da,"Druhy dansky zdroj (PROSA + 132 hlaseni) dava nizsi median 52 045 DKK/mes, P25-P75 45 423-59 738. Rozptyl mezi zdroji DK je velky (52 vs 71 tis. DKK) - brat jako pasmo.",RQ1,H4,"salary proxy DK - druhy nezavisly zdroj"
EG7-014,2026-09-04,11,EU,salary_data,"Allaloner.se - Dataanalytiker lon",https://allaloner.se/yrken/dataanalytiker,"Medellon: 54 500 kr/manad, Medianlon: 50 800 kr/manad. 25:e percentilen 41 800 kr, 75:e percentilen 63 600 kr. Statistiken baseras pa tva huvudkallor: SCB (officiell registerdata fran 25 000 anstallda) och anvandarrapporterad data.",sv,"Svedsky datovy analytik: median 50 800 SEK/mes (P25 41 800, P75 63 600). S odvody cca 150 000 Kc/mes celkovych nakladu.",RQ1,H4,"salary proxy SE"
EG7-015,2026-09-04,11,EU,salary_data,"Gehalt.de - Web-Analyst/-in",https://www.gehalt.de/beruf/web-analyst-web-analystin,"44.428 EUR / 3.583 EUR Bruttogehalt (Median) bei 40 Wochenstunden: 50% der Datensatze liegen uber diesem Wert und 50% darunter.",de,"Druhy nemecky zdroj: medianovy webanalytik 44 428 EUR/rok (3 583 EUR/mes), kvartily 39 210-50 340 EUR. Nizsi nez StepStone (48 200) - pasmo DE je 44-51 tis. EUR/rok.",RQ1,H4,"salary proxy DE - druhy nezavisly zdroj, potvrzuje pasmo"
EG7-016,2026-09-04,11,EU,salary_data,"Talent.com NL - Analytics Engineer salaris",https://nl.talent.com/salary?job=analytics+engineer,"Analytics Engineer: 45.000 EUR per jaar, 23,08 EUR per uur. Beginnende posities 31.200 per jaar, ervaren werknemers tot 56.646 per jaar. Gebaseerd op 10000 salarissen",nl,"Nizozemsky analytics engineer 45 000 EUR/rok (3 750 EUR/mes) - o 34 % vic nez ""web analist"". Titul ""analytics engineer"" je v NL drazsi nez ""web analist"", coz odpovida tomu, ze datova vrstva je drazsi role.",RQ1,H1,"salary proxy NL; podporuje BQ tier = drazsi lide"
EG7-017,2026-09-04,11,EU,vendor_page,"GA4Dataform - Pricing",https://ga4dataform.com/pricing,"Core: 0 EUR Free forever. Premium One: 275 EUR per month - Unlimited GA4 properties, Unlimited Google Ads accounts, 1 GCP project. Premium Unlimited: 375 EUR per month. Premium adds Multi-touch attribution modeling, Anomaly detection, AI-ready workspace, automated refresh triggers, error alerts, user stitching and custom channel grouping. Support: Priority email support for Premium tiers, with SLA-backed support exclusively for Custom plans. Google Cloud costs included in the subscription? No. GA4Dataform runs in your own Google Cloud environment.",en,"Nejblizsi verejna cena ""spravovane datove vrstvy nad GA4 BigQuery exportem"": 275-375 EUR/mes (6 875-9 375 Kc) za model, detekci anomalii a alerty na chyby. Naklady GCP zvlast. Reakcni doba (SLA) je vyhrazena az pro Custom tier - i tady se SLA prodava zvlast.",RQ1,H1,"klicovy cenovy bod pro tier 3; produkt = automat, ne clovek - hranice pro H5"
EG7-018,2026-09-04,11,EU,vendor_page,"Funnel.io (SE) - Pricing",https://funnel.io/pricing,"Starter: $300/ month, billed annually. Business: $600/ month, billed annually - Data guarantee: connect any source, send to any destination; BigQuery, Amazon S3 and more cloud destinations. Enterprise: Custom - Enterprise SSO & provisioning; Enterprise SLA and priority support",en,"Svedsky Funnel.io: BigQuery destinace je zlom mezi tierem za 300 a 600 USD/mes (dvojnasobek). Reakcni doba (Enterprise SLA a priority support) se prodava az v nejvyssim tieru na dotaz. Tretina evropskych dodavatelu resi BQ i SLA stejne - jako upsell.",RQ1,H1,"potvrzuje BQ jako zlom mezi tiery, multiplikator 2x uvnitr jednoho dodavatele"
EG7-019,2026-09-04,11,US,vendor_page,"Datateer - Pricing",https://www.datateer.com/pricing,"Pro (Core Growth): $998/mo base with $499+ per connected data source. All plans include SSO and automated data quality monitoring. Enterprise: Custom Pricing/mo - tailored data pipelines, custom metrics, advanced AI, dedicated support",en,"Americky ""managed data platform"" Datateer: 998 USD/mes zaklad + 499 USD za kazdy pripojeny zdroj. Prepocteno 22 954 Kc za zaklad - odpovida hornimu tieru navrhu DataLayer.cz.",RQ1,H1,"referencni bod mimo EU"
EG7-020,2026-09-04,11,EU,vendor_page,"Measurelab (UK) - Data Assurance",https://measurelab.co.uk/services/data-assurance/,"Monitoring, maintenance and governance on subscription, so tracking, pipelines and definitions stay trustworthy as the business changes.",en,"Measurelab pojmenovava presne to, co ma prodavat DataLayer.cz: ""monitoring, udrzba a governance na predplatne, aby mereni, pipeliny a definice zustaly duveryhodne, jak se firma meni"". Cenu ani reakcni dobu neuvadi - potvrzuje mezeru 1. kola.",RQ2,H4,"nejlepsi formulace hodnoty nalezena v EU; bez ceny"
EG7-021,2026-09-04,11,GLOBAL,vendor_page,"Analyzify - Pricing",https://analyzify.com/pricing,"Standard $109 USD/month; Plus $206 USD/month. Expert Support: Real tracking experts, not chatbots. Get answers within 24-48 hours. Tracking Health & Troubleshooting System: Automated checks confirm your tracking works.",en,"Analyzify prodava ""automaticke kontroly, ze mereni funguje"" + lidskou podporu s vyslovenou reakcni dobou 24-48 h za 109-206 USD/mes (2 500-4 700 Kc). To je spodni kotva pro tier 1: nizsi nez navrzenych 8 900 Kc, ale bez QA po releasu a bez komentare.",RQ2,H5,"jeden z mala dodavatelu, ktery verejne pise cislo reakcni doby"
EG7-022,2026-09-04,11,EU,market_report,"LSI Analytics - Data engineering consulting cost for SMEs 2026",https://lsianalytics.com/blog/data-engineering-consulting-cost-sme-2026,"Managed service models: 2.000-5.000 EUR/month. Data engineering consulting costs 800-1.500 EUR/day for experienced specialists. Running costs: Foundation Pipeline 120-340 GBP monthly, Growth Platform 340-760 GBP, Advanced Platform 760-1.600 GBP - compute, storage, orchestration, and observability.",en,"Evropsky benchmark pro spravovanou datovou platformu: 2 000-5 000 EUR/mes (50 000-125 000 Kc), denni sazba 800-1 500 EUR. Je to sirsi zaber nez marketingova datova vrstva, ale ukazuje strop - navrzeny tier 39 000 Kc je na spodni hrane evropskeho ""data engineering managed service"".",RQ1,H1,"market_report, ne vlastni cenik dodavatele - brat jako benchmark"
EG7-023,2026-09-04,11,US,market_report,"White Tree Solutions - How much does data engineering consulting cost",https://www.wtsdata.com/insights/data-engineering-consulting-cost,"$8,000 to $25,000 per month for ongoing engineering, maintenance, and support. $150 to $250 per hour for US-based engineers.",en,"Americky benchmark kontinualni datove spravy: 8-25 tis. USD/mes (184 000-575 000 Kc). Rad nad evropskou i ceskou hladinou - potvrzuje, ze cesky trh nelze cenit podle US.",RQ1,H1,"market_report"
EG7-024,2026-09-04,11,GLOBAL,vendor_page,"Littledata - Pricing",https://www.littledata.io/pricing,"Scale - starts at $159 per month - Real-time support. Plus - starts at $792 per month - Drive performance and accuracy with support from our team of data experts, Managed onboarding, Support SLAs.",en,"Littledata: ""Support SLAs"" jsou az v nejvyssim tieru za 792 USD/mes, tj. 5x cena tieru bez SLA (159 USD). Treti nezavisly dodavatel (po Y42 a Funnel.io), u ktereho je reakcni doba placenym upsellem, ne standardem.",RQ2,H4,"SLA jako cenova osa - podpora pro navrh tieru DataLayer.cz"
EG7-025,2026-09-04,11,EU,vendor_page,"LEMONTEC (AT, ex KlickImpuls) - GA4 und GTM: laufende Wartung",https://lemontec.at/news-und-trends/ga4-und-gtm-laufende-wartung/,"ein Event schon monatelang nicht mehr erfasst wird, es aber niemand bemerkt ... innerhalb von 24 Stunden erkannt und kann sofort behoben werden ... die kontinuierliche Pflege deines Tracking-Setups unerlasslich, um valide Daten zu gewahrleisten",de,"Jediny nalezeny dodavatel v DACH, ktery uvadi konkretni cislo: velke chyby jsou ""do 24 hodin rozpoznany a mohou byt ihned opraveny"". Neni to smluvni SLA, ale marketingove cislo detekce - presne ta formulace, kterou ma pouzit DataLayer.cz.",RQ2,H2,"DACH SLA: cislo detekce ano (24 h), smluvni reakcni doba ne"
EG7-026,2026-09-04,11,EU,vendor_page,"monobunt (AT) - Webanalyse & Tracking",https://monobunt.at/web-analytics-tracking/,"Account-Optimierung und Coaching rund um GA4",de,"Rakouska agentura monobunt: zadna cena, zadna reakcni doba, zadny BigQuery. Kontrola vzorku DACH - potvrzuje, ze SLA se neinzeruje.",RQ2,H3,"negativni nalez"
EG7-027,2026-09-04,11,EU,vendor_page,"22GRAD (DE) - Google Analytics 4",https://22grad.com/technologien/daten-analyse-monitoring/google-analytics-4/,"kostenlosen Erstgesprach",de,"Nemecka agentura 22GRAD: zadna cena, zadna reakcni doba, zadny cenik - jen bezplatna uvodni konzultace. Druhy negativni nalez SLA v DACH.",RQ2,H3,"negativni nalez"
EG7-028,2026-09-04,11,EU,market_report,"hth-computer.de (DE) - IT Wartungsvertrag: Inhalte, Kosten, SLA",https://hth-computer.de/it-wissen/it-wartungsvertrag/,"Kritisch - Server steht, Komplettausfall - 2 Stunden. Hoch - Einzel-Anwendung ausgefallen, Mail-Probleme - 4 Stunden. Mittel - PC-Performance-Probleme, Drucker - 8 Stunden. ... monatliche Pauschalen liegen je nach Paket zwischen 400 und 2.500 Euro. ... 4 Stunden Reaktionszeit Standard",de,"V DACH je smluvni reakcni doba zcela bezna - ale v IT sprave, ne v analytice. Standardni matice: kriticke 2 h, vysoke 4 h, stredni 8 h; mesicni pausaly 400-2 500 EUR (10 000-62 500 Kc). Koncept i cena existuji, analyticke agentury je jen nepouzivaji.",RQ2,H4,"analogicky trh - klic pro argumentaci, ze reakcni doba je prodejna osa"
EG7-029,2026-09-04,11,EU,market_report,"rheinspace.de (DE) - Website-Wartungsvertrag: Leistungen, Kosten & Nutzen",https://rheinspace.de/insights/website-wartungsvertrag/,"Einfache Pakete mit Updates und Backups starten bei 50 bis 100 Euro pro Monat. Standard-Vertrage mit Sicherheitsmonitoring und Support liegen bei 100 bis 200 Euro. Premium-Pakete mit Staging-Umgebung und garantierten Reaktionszeiten kosten 200 bis 300 Euro. Enterprise-Vertrage fur komplexere Webseiten mit SLA beginnen ab 400 Euro aufwarts.",de,"Nemecky trh udrzby webu ma zaruceny cas reakce jako explicitni cenovy stupen: 200-300 EUR ""s garantovanymi reakcnimi dobami"", 400+ EUR ""s SLA"". Rozdil mezi tierem bez a se zarucenou reakci je zhruba 2x - stejny rad jako navrhovany skok 8 900 -> 19 900 Kc.",RQ2,H4,"analogicky trh; podporuje reakcni dobu jako osu tieru"
EG7-030,2026-09-04,11,EU,vendor_page,"Adverity (AT) - Pricing",https://www.adverity.com/pricing,"Because every customer is different we don't stick to rigid pricing plans. Instead, we provide a fully customized quote, uniquely tailored for the needs and requirements of every client.",en,"Rakousky Adverity (marketingova datova platforma) explicitne odmita verejny cenik. Dalsi potvrzeni, ze u datove vrstvy cena z webu mizi.",RQ1,H3,"negativni nalez - potvrzuje H3"
EG7-031,2026-09-04,11,EU,vendor_page,"Bigglo (PL) - Hurtownie danych / BigQuery",https://bigglo.pl/uslugi/hurtownie-danych/,"Umow bezplatna konsultacje",pl,"Polska agentura Bigglo prodava BigQuery datovy sklad bez ceny, bez rozsahu udrzby a bez SLA - jen bezplatna konzultace.",RQ1,H3,"negativni nalez PL"
EG7-032,2026-09-04,11,EU,vendor_page,"Suasio (PL) - Wdrozenie Google BigQuery",https://suasio.pl/wdrozenie-google-bigquery/,"stala obsluga analityczna ... stala wspolpraca przy tworzeniu raportow i rekomendacji",pl,"Suasio nabizi ""stalou analytickou obsluhu"" po nasazeni BigQuery, ale bez ceny a bez casu reakce. Treti negativni nalez v PL - v Polsku neexistuje verejna cena BQ retaineru ani SLA.",RQ1,H3,"negativni nalez PL"
EG7-033,2026-09-04,11,EU,vendor_page,"ADS-Tracking.de (DE) - Preise",https://ads-tracking.de/preise,"Basic 179 EUR / 4.000 Sitzungen; Starter 299 EUR / 10.000; Small 449 EUR / 25.000 mit 10 Std. Support / Jahr; Middle 799 EUR / 50.000 mit 20 Std. Support / Jahr; Max 1.299 EUR / 125.000 mit 30 Std. Support / Jahr. Laufendes Monitoring & Storungsbehebung durch uns. Latenz unter 40ms.",de,"Nejtransparentnejsi nemecka tracking agentura: 5 verejnych tieru podle sessions, hodiny podpory rocne - ale zadna reakcni doba. Jedine cislo latence je technicke (40 ms serveru), ne lidske. Potvrzuje mezeru SLA v DACH.",RQ2,H4,"overeni z 1. kola (E4-003) + explicitne dolozeno, ze SLA chybi"
EG7-034,2026-09-04,11,EU,salary_data,"StepStone.de - Data Engineer Gehalter in Deutschland",https://www.stepstone.de/gehalt/Data-Engineer.html,"Arbeitnehmer, die in einem Job als Data Engineer arbeiten, verdienen ein durchschnittliches Jahresgehalt von rund 56.000 EUR und ein Monatsgehalt von 4.666 EUR.",de,"Nemecky data engineer 56 000 EUR/rok vs. webanalytik 48 200 EUR/rok - rozdil 16 %. Prumysl plati za datovou vrstvu o sestinu vic nez za webovou analytiku, ne 3-5x. To je argument proti nasobku 3,7-5,5x mezi tiery.",RQ1,H1,"salary proxy DE; klicove pro prehodnoceni multiplikatoru BQ"
EG7-035,2026-09-04,11,EU,salary_data,"Talent.com PL - Analytics engineer wynagrodzenie",https://pl.talent.com/salary?job=analytics+engineer,"Srednia stawka Analytics engineer w Polska wynosi 72 000 zl rocznie lub 36.92 zl za godzine. Stanowiska dla poczatkujacych zaczynaja sie od 61 650 zl rocznie, najbardziej doswiadczeni pracownicy zarabiaja do 102 000 zl rocznie. Bazujac na 5452 wynagrodzeniach",pl,"Polsky analytics engineer 72 000 zl/rok - o 11 % MENE nez ""analityk danych"" (81 300 zl). V PL titul datove vrstvy neprinasi prirazku.",RQ1,H1,"salary proxy PL; protiklad k NL, kde analytics engineer prirazku ma"
