id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EG13-014,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - GA4 Data Export to BigQuery has suddenly stopped,https://stackoverflow.com/questions/77682009/ga4-data-export-to-bigquery-has-suddenly-stopped,GA4 data export to BigQuery suddenly stopped a few days ago. BQ is still linked to GA4 and GA4 is capturing data.,en,"Export se zastavil, přestože propojení i sběr dat vypadají funkčně a limit není vyčerpán.",RQ3,H1;H2,Podpora monitoringu exportu jako placené položky
EG13-015,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - Why did GA4 product link stopped working?,https://stackoverflow.com/questions/72531169/why-did-ga4-product-link-stopped-working,The configuration has not changed and have been running for the last 4 month without any issues,en,Export běžel 4 měsíce bez zásahu a pak se sám zastavil - typický 'tichý' výpadek bez viníka na straně klienta.,RQ3,H2,
EG13-016,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - GA4 BigQuery Export doesn't export all the data,https://stackoverflow.com/questions/73486720/ga4-bigquery-export-doesnt-export-all-the-data,roughly half of the events were missing in the raw data,en,Data Thresholding v GA4 vyřazuje část eventů; export je tak systematicky děravý a nikdo o tom neví.,RQ3,H1,Argument pro reconciliaci a znalost limitů GA4
EG13-017,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - Firebase Analytics doesn't export events table to Bigquery,https://stackoverflow.com/questions/66169932/firebase-analytics-doesnt-export-events-table-to-bigquery-even-though-streamin,"Just recently I decided to check BigQuery to start making some views and noticed that there is only 3 weeks' worth of ""intraday"" tables",en,Špatný režim exportu 3 týdny nevytvářel denní tabulky; odhaleno až náhodou při stavbě view.,RQ3,H2,"time_to_notice = 3 týdny, odhaleno náhodou"
EG13-018,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - List all the queries made to BigQuery with their processed bytes,https://stackoverflow.com/questions/40697988/list-all-the-queries-made-to-bigquery-with-their-processed-bytes,Suddenly our BigQuery Analysis Costs have increased a lot and we think we are being charged like 20 times more than expected,en,"Neočekávaný 20x nárůst nákladů na BQ dotazy; tým nemá nástroj, jak dohledat, které dotazy ho způsobily.",RQ3;RQ4,H1,Doklad pro E2 (hlídání nákladů BQ) jako součást vyššího tieru
EG13-019,2026-09-04,11,GLOBAL,stackoverflow,"Stack Overflow - BigQuery TVFs Prevent Optimization, Lead to Higher Billing?",https://stackoverflow.com/questions/79816405/bigquery-tvfs-prevent-optimization-lead-to-higher-billing,We recently saw our billing costs and usage skyrocket and are trying to determine the cause.,en,Vlastní refaktoring SQL do TVF znásobil compute náklady; příčina nalezena až korelací s datem změny.,RQ3,H1,
EG13-020,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - Firebase BigQuery Export Schema Size Difference,https://stackoverflow.com/questions/51717247/firebase-bigquery-export-schema-size-difference,"the data from 4/1/18 in the old schema was 3.5MM rows and 8.7 Gig. Once migrated, the new table from the same date is 32.3MM rows and 27 Gig",en,Změna schématu exportu 3x zvětšila data a zvedla náklady na dotazy - typický dopad E3 (změna schématu).,RQ3,H1,
EG13-021,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - Google Tag Manager events stopped working suddenly,https://stackoverflow.com/questions/76725256/google-tag-manager-events-stopped-working-suddenly,"from 1 month ago (to be exact on June 10th), events stopped working properly suddenly. Nothing have been change by our side at the GTM configuration.",en,"CSP hlavička nasazená vývojáři platformy zablokovala GTM; měsíc bez měření, GTM konfigurace beze změny.",RQ2;RQ3,H2,"Doklad, že příčinu způsobí strana, která o měření nic neví (H1 vývojáři)"
EG13-022,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - Event Data not flowing from GTM to GA for a particular subdomain,https://stackoverflow.com/questions/76627559/event-data-not-flowing-from-google-tag-manager-to-google-analytics-for-a-particu,This Setup was all working fine for a few months and nothing was changed in between then and now.,en,Částečný výpadek jen na aplikační subdoméně - v agregovaných číslech téměř neviditelný.,RQ3,H2,"Argument pro alerting po streamu/segmentu, ne jen na celkový součet"
EG13-023,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - Missing session_start event - so no session source / medium either,https://stackoverflow.com/questions/76785988/missing-session-start-event-so-no-session-source-medium-either-but-no-meas,the vast majority of purchases and revenue are coming from unassigned channel and (not set) source / medium,en,Chybějící session_start shodil atribuci většiny tržeb do (not set); 6 100 zhlédnutí otázky = rozšířený problém.,RQ3,H2,views 6103 - jeden z nejčtenějších dotazů ve vzorku
EG13-024,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - User does not have sufficient permissions for this profile (GA API v4),https://stackoverflow.com/questions/67083260/user-does-not-have-sufficient-permissions-for-this-profile-google-analytics-a,All went fine. Until a few weeks ago when it stopped working.,en,Reportovací pipeline přes GA API se zastavila po změně API/oprávnění; nutná další migrace.,RQ3,H2,Doklad pro F2/G6 (údržba konektorů) v ceně správy
EG13-025,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - Looker Studio: Conditionally add integers to aggregated metrics,https://stackoverflow.com/questions/77782060/looker-studio-conditionally-add-integers-to-aggregated-metrics-dependent-on-mon,for a period in Nov and Dec GA4 was not receiving transaction data ... there were 57 more transactions in November than GA4 reports,en,Dvouměsíční výpadek transakcí v GA4; tým musí chybějící čísla odhadnout a ručně dolepit do Looker Studio reportů.,RQ2;RQ3;RQ4,H2,"Kvantifikovaný dopad (57 transakcí/listopad) + doklad, že se výpadek řeší dodatečnou opravou reportů"
EG13-026,2026-09-04,11,GLOBAL,stackoverflow,Stack Overflow - Moving to Google Tag Manager broke our virtual pageviews,https://stackoverflow.com/questions/33762452/moving-to-google-tag-manager-broke-our-virtual-pageviews,"Since migrating to GTM, all of our virtual pageviews stopped working.",en,Migrace měření do GTM shodila konverze z formulářů - typický dopad změny bez QA.,RQ3,H2,
EG13-027,2026-09-04,11,EU,stackoverflow,Stack Overflow - E-Commerce tracking with Google Tag Manager and DataLayer,https://stackoverflow.com/questions/24371058/e-commerce-tracking-with-google-tag-manager-and-datalayer,we've lost all the configuration in the GTM ... I don't have documentation on how the GTM was configured,en,"Ztráta konfigurace GTM bez dokumentace; rekonstrukce reverzním inženýrstvím - přímý argument pro changelog a živý měřicí plán (A3, H2).",RQ3;RQ4,H2,Podpora diferenciátoru 'changelog GTM zdarma'
EG13-028,2026-09-04,11,GLOBAL,forum,WordPress.org - Purchases are not getting recorded in GA from 26th July 2026,https://wordpress.org/support/topic/purchases-are-not-getting-recorded-in-ga-from-26th-july-2026/,"The Woocommerce analytics database has stopped updating as of July 26, we are unable track the issue",en,WooCommerce e-shop hlásí zástavu měření nákupů od 26.7.2026; po dvou týdnech bez odpovědi podpora vlákno zavře jako vyřešené.,RQ2;RQ3,H2,wordpress.org/support dostupné přes curl s -L; v 1. kole neprozkoumáno
EG13-029,2026-09-04,11,GLOBAL,forum,WordPress.org - Purchase Event Missing in GTM4WP v1.22 - Regression from v1.21,https://wordpress.org/support/topic/purchase-event-missing-in-gtm4wp-v1-22-regression-from-v1-21/,"After updating GTM4WP from v1.21 to v1.22, my WooCommerce purchase event stopped firing completely",en,"Regrese v běžném updatu pluginu shodila jen purchase; ostatní e-commerce eventy fungovaly dál, takže výpadek nebyl na první pohled vidět. Po 10 měsících hlásí totéž další uživatel.",RQ2;RQ3,H2,Doklad pro QA po každém releasu/updatu (A1) - update pluginu je release
EG13-030,2026-09-04,11,GLOBAL,forum,WordPress.org - begin_checkout missing on block checkout (2.0.0),https://wordpress.org/support/topic/begin_checkout-missing-on-block-checkout-2-0-0/,"begin_checkout never appears, and view_cart is firing on the checkout page rather than the cart page",en,Blokový checkout WooCommerce mění klasifikaci stránek; eventy funnelu se pálí na špatných místech. Autor pluginu potvrzuje known issue.,RQ3,H2,
EG13-031,2026-09-04,11,GLOBAL,forum,WordPress.org - add_to_cart / remove_from_cart never fire on sites using the Interactivity API,https://wordpress.org/support/topic/add_to_cart-remove_from_cart-never-fire-on-sites-using-the-interactivity-api/,"add_to_cart and remove_from_cart never fire, on any page, for any product. view_item fires correctly.",en,Nová šablona postavená na WordPress Interactivity API znemožnila měření add_to_cart; příčina odhalena až hlubokým debugem.,RQ3,H2,"Doklad, že změna technologie webu tiše ukousne část funnelu"
EG13-032,2026-09-04,11,EU,forum,WordPress.org - A lot of unassigned traffic in my Report,https://wordpress.org/support/topic/a-lot-of-unassgined-traffic-in-my-report/,i get 30% of unassigned traffic ... This problem appears since some time so its not something new,en,"30 % sessions bez source/medium na WooCommerce e-shopu; majitel neví, kdy problém začal ani co ho způsobilo.",RQ3,H2,Typický 'nezná začátek' - bez baseline se nedá určit time_to_notice
EG13-033,2026-09-04,11,EU,forum,WordPress.org - Events firing before consent update,https://wordpress.org/support/topic/events-firing-before-consent-update/,"some key events, such as purchase and begin_checkout, are firing before the consent update is processed. This results in consent being reported as denied",en,"Dva italští e-shopaři: purchase se pálí dřív než consent update, Google Ads konverze se neaktivují. Vlákno zůstalo přes rok bez odpovědi ('Why is no one answering?').",RQ2;RQ3,H2;H5,"Nejsilnější doklad ke consent_change + doklad poptávky po člověku, který to vlastní"
EG13-034,2026-09-04,11,GLOBAL,forum,WordPress.org - Missing purchase events in Woo,https://wordpress.org/support/topic/missing-purchase-events-in-woo/,when going live a significant number of thank-you pages were missing the DL ... there is no logging functionality in the plugin,en,"Test prošel, produkce ne; bez logování nelze zjistit, které objednávky se neměřily. Argument pro tag monitoring přes sGTM.",RQ3;RQ4,H2,
EG13-035,2026-09-04,11,GLOBAL,forum,WordPress.org - When using Enable blacklist/whitelist feature the GA4 traffic stops fully,https://wordpress.org/support/topic/when-using-enable-blacklist-whitelist-feature-the-ga4-traffic-stops-fully/,"The Tags keeps firing just fine, just the traffic to GA4 stop.",en,"Bezpečnostní nastavení GTM zastavilo odesílání do GA4, přestože tagy hlásí úspěšné spuštění - kontrola 'tag se spustil' by výpadek neodhalila.",RQ3;RQ4,H2,"Argument pro kontrolu příjmu dat v GA4, ne jen 'tag fired'"
EG13-036,2026-09-04,11,GLOBAL,forum,WordPress.org - Events are not shown in GA4 (Google for WooCommerce),https://wordpress.org/support/topic/events-are-not-shown-in-ga4/,I did notice that your site is loading both Google Tag Manager and the Site Kit plugin ... I suspect there may be a conflict between the multiple tracking implementations,en,Tři souběžné implementace měření na jednom e-shopu; po měsíci komunikace podpora vlákno zavře bez vyřešení.,RQ3;RQ4,H2,Doklad pro úklid kontejneru (A6) a vlastnictví měření
EG13-037,2026-09-04,11,EU,support_community,Google Analytics Help Community - GA4 under-reporting over 70% of traffic and purchases since 1 September 2026,https://support.google.com/analytics/thread/464590913/ga4-under-reporting-over-70-of-traffic-and-purchases-since-1-september-2026,GA4 under-reporting over 70% of traffic and purchases since 1 September 2026,en,Vlákno z 1.-4.9.2026: GA4 podměřuje přes 70 % trafficu a nákupů. Jedno z ~13 vláken o stejném incidentu z prvních zářijových dnů 2026.,RQ2;RQ3,H2;H5,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-038,2026-09-04,11,GLOBAL,support_community,"Google Analytics Help Community - GA4 collect requests rejected with 503 since Aug 31, recording only 15% of traffic",https://support.google.com/analytics/thread/464099337,"GA4 collect requests rejected with 503 since Aug 31, recording only 15% of traffic",en,Zpravodajský web s ~500k pageviews/měsíc měří jen 15 % trafficu; hity odmítány s HTTP 503.,RQ2;RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-039,2026-09-04,11,GLOBAL,support_community,Google Analytics Help Community - GA4 reporting zero users since 24 August despite hits being accepted,https://support.google.com/analytics/thread/462184529/ga4-reporting-zero-users-since-24-august-despite-hits-being-accepted,"Since around 2pm UTC on 24 August, my GA4 property reports zero active users in Realtime and the dai[ly]",en,"Hity jsou přijímány, přesto GA4 hlásí nula uživatelů - výpadek na straně zpracování, ne sběru.",RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-040,2026-09-04,11,GLOBAL,support_community,Google Analytics Help Community - Need Help with consent settings,https://support.google.com/analytics/thread/462356273,"As GA4 is not fetching data from past 25 days, consent is been getting dennied.",en,25 dní bez dat kvůli consentu vyhodnocenému jako odmítnutý - konkrétní time_to_notice pro consent_change.,RQ2;RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-041,2026-09-04,11,US,support_community,"Google Analytics Help Community - GA4 Realtime works, but standard reports show 0 sessions since a BigCommerce platform migration",https://support.google.com/analytics/thread/464219063,"GA4 Realtime works, but standard reports show 0 sessions since a BigCommerce platform migrati[on]",en,Migrace na BigCommerce shodila standardní reporty na nulu; jediný BigCommerce nález v obou kolech (community.bigcommerce.com je z prostředí blokovaná).,RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku); community.bigcommerce.com nedostupne (proxy 502)"
EG13-042,2026-09-04,11,GLOBAL,support_community,"Google Analytics Help Community - No data in reports since 8/24, but realtime works",https://support.google.com/analytics/thread/464272441,"Since August 24, 2026, our standard Reports have shown zero sessions. It is a hard flat line, not a [gradual decline]",en,Tvrdá nula v reportech od 24.8.2026 při funkčním realtime.,RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-043,2026-09-04,11,EU,support_community,Google Analytics Help Community - GA4 standard property: data processing stopped 31+ hours ago,https://support.google.com/analytics/thread/464410016,"Data processing sto[pped] ... 31+ hours ago, Realtime still working",en,"Zastavené zpracování dat na property se třemi streamy; realtime běží, reporty ne.",RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-044,2026-09-04,11,GLOBAL,support_community,Google Analytics Help Community - My revenue data is not tracking for 2 of my important clients,https://support.google.com/analytics/thread/464063636,My revenue data is not tracking for 2 of my important clients. I need assitance for this.,en,"Agentura řeší výpadek měření tržeb u dvou klientů - typický důvod, proč agentury poptávají white-label správu.",RQ2;RQ5,H2;H5,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-045,2026-09-04,11,EU,support_community,Google Analytics Help Community - GA4 Behavioral Modeling unavailable after 10 days above published thresholds,https://support.google.com/analytics/thread/463860965,We manage a European website using GA4 with Advanced Consent Mode v2 and the Blended reportin[g],en,Evropský web s Advanced Consent Mode v2: modelování chování se nezapne ani po 10 dnech nad limity - dopad consentu na čísla.,RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-046,2026-09-04,11,GLOBAL,support_community,Google Analytics Help Community - Unusual Traffic (spikes in Unassigned),https://support.google.com/analytics/thread/464042330,"My website experienced sudden spikes in Unassigned traffic on August 2, 3, 19, and 20.",en,"Opakované skoky Unassigned trafficu ve čtyřech dnech - přesně to, co má hlídat denní alert G3.",RQ3;RQ4,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-047,2026-09-04,11,GLOBAL,support_community,Google Analytics Help Community - Discrepancies between MonsterInsights and GA,https://support.google.com/analytics/thread/464932990,Visits on MonsterInsighths are much higher (as usual) while on GA it seems like visits dropped massi[vely],en,"Uživatel nemá baseline a neví, které z dvou čísel je správné - jádro painu 'rozjetá čísla'.",RQ2;RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-048,2026-09-04,11,GLOBAL,support_community,Google Analytics Help Community - Lost access without any revoking,https://support.google.com/analytics/thread/464258271,The GA accounts that were streaming data and connected to SiteKit have suddenly disappeared f[rom],en,Ztráta přístupu k aktivně měřícím GA účtům bez odebrání práv.,RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-049,2026-09-04,11,GLOBAL,support_community,Google Analytics Help Community - Lost access to gtag.js account but tag is still running through sitekit plugin,https://support.google.com/analytics/thread/464409779,I lost access to google tag manager after changing domain on gsuite email,en,"Změna domény firemního e-mailu odřízla majitele od GTM; tag na webu měří dál, ale nikdo ho nemůže spravovat.",RQ3;RQ4,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku); podpora diferenciatoru 'kvartalni audit pristupu'"
EG13-050,2026-09-04,11,US,support_community,Google Analytics Help Community - GA4 admin recovery form wrongly requires a Google Ads customer ID,https://support.google.com/analytics/thread/464825608,I lost direct administrator access to an existing GA4 account after the previous administrato[r left],en,Odchod administrátora = firma bez přístupu k vlastnímu GA4; obnovný proces Googlu se zasekl.,RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-051,2026-09-04,11,GLOBAL,support_community,"Google Tag Manager Help Community - Sole admin left the company, how to officially claim access to our GTM",https://support.google.com/tagmanager/thread/453567503,The only person who had admin access to our company's Google Tag Manager container has [left the company],en,Jediný správce GTM odešel a neodpovídá; firma nemůže sáhnout do vlastního kontejneru.,RQ3;RQ4,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku); podpora diferenciatoru 'kvartalni audit pristupu'"
EG13-052,2026-09-04,11,GLOBAL,support_community,Google Tag Manager Help Community - Custom HTML tag reports Succeeded but produces zero network requests,https://support.google.com/tagmanager/thread/456117040,"Custom [HTML] tag reports ""Succeeded"" but produces zero network requests or console errors",en,"GTM hlásí úspěch, tag ale nic neodešle. Nejsilnější doklad, že kontrola 'tag se spustil' nestačí - hlídat se musí příjem dat.",RQ3;RQ4,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-053,2026-09-04,11,EU,support_community,Google Tag Manager Help Community - Purchase conversion not registering despite tag firing correctly,https://support.google.com/tagmanager/thread/458883142,"My Purchase conversion action has shown 'Etiqueta inactiva' since July 24, despite confirming via Go[ogle Tag Assistant]",en,"Google Ads označuje konverzní akci za neaktivní od 24.7., přestože Tag Assistant potvrzuje správné spuštění.",RQ2;RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-054,2026-09-04,11,GLOBAL,support_community,Google Tag Manager Help Community - Google Ads call click conversions not tracking,https://support.google.com/tagmanager/thread/453993509,"I am using WordPress with GTM4WP and Google Tag Manager. My container is connected, but call [click conversions are not tracking]",en,Konverze z prokliků na telefon se nedostávají do Google Ads (WordPress + GTM4WP).,RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-055,2026-09-04,11,GLOBAL,support_community,Google Tag Manager Help Community - [Android] Google Analytics events get lost when using sGTM,https://support.google.com/tagmanager/thread/464962045,"We are experiencing an important events loss when we enable sGTM on our Android app, on average -10%",en,"Zapnutí sGTM způsobilo průměrně 10% ztrátu eventů - doklad, že sGTM je provozní služba (A5, G5), ne jednorázová instalace.",RQ3;RQ4,H1;H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-056,2026-09-04,11,GLOBAL,support_community,Google Tag Manager Help Community - Tags flagged as malware for 10+ days on legitimate account,https://support.google.com/tagmanager/thread/450754875,Our GTM account (containers GTM-T2C2QJBP and GTM-WC88M6BD) has had multiple tags automatically pause[d],en,Google automaticky pozastavil tagy jako malware na 10+ dní; klient nemá jak se bránit ani jak to rychle zjistit.,RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
