id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EG1-011,2026-09-04,11,CZ,forum,"Webtrh – Google analytics hlásí u 90 % organické návštěvnosti ""not provided""",https://webtrh.cz/diskuse/google-analytics-hlasi-u-90-organicke-navstevnosti-e-shopu-not-provided/,"Google analytics hlásí u 90% organické návštěvnosti e-shopu ""not provided"", nevíte jak se dopátrat rozparcelování této návštěvnosti?",cs,E-shop nevidí 90 % organické návštěvnosti v členění; komunita doporučuje Search Console. Ilustrace slepých míst GA4 v atribuci.,RQ3,H2,
EG1-012,2026-09-04,11,CZ,forum,Webtrh – Odhad procenta nezaznamenaných konverzí (adblock),https://webtrh.cz/diskuse/odhad-procenta-nezaznamenanych-konverzi-diky-zablokovanemu-ga-skriptu-pres-adblock/,"já vidím objednávky v administraci eshopu, ale v GA Konverze Elektronický obchod Výkon prodeje, kde vidím jednotlivé ID (čísla objednávek), tak nemám všechno. Jinými slovy, o kolik procent GA tak podměřuje.",cs,"Provozovatel e-shopu popisuje přesně metodu reconciliace po ID objednávky – porovnává čísla objednávek v administraci s ID transakcí v GA. To je přesně ta kontrola, kterou DataLayer.cz navrhuje automatizovat.",RQ2;RQ4,H1;H5,"Vlákno z r. 2018, ale metoda i pásmo odchylky platí i pro GA4."
EG1-013,2026-09-04,11,CZ,forum,Webtrh – Odhad procenta nezaznamenaných konverzí (odpovědi analytiků),https://webtrh.cz/diskuse/odhad-procenta-nezaznamenanych-konverzi-diky-zablokovanemu-ga-skriptu-pres-adblock/,"Záleží na oboru, setkávám se s 10-30%. Pokud je chybná implementace, tak to může být více.",cs,"Český analytik kvantifikuje typické podměření GA vůči backendu e-shopu na 10–30 %; při chybné implementaci více. Druhý účastník: ""konverze se ztrácely i před adblockem, nikdy nebyly 100% a vždy byla odchylka v spodních desítkách procent."" Tazatel: ""budu tak na 20-30 % uživatelů s nějakým AdBlockem.""",RQ2;RQ3,H2;H5,
EG1-014,2026-09-04,11,CZ,forum,Webtrh – Divné hodnoty v analytics,https://webtrh.cz/diskuse/divne-hodnoty-v-analytics/,dokážete někdo vysvětlit tyhle divný hodnoty v Analytics? ... Viděl bych to na 2x nasazený stejny kód analytics na webu. ... Vidíš správně... děkuji moc Pavle,cs,"Duplicitní měřicí kód na webu odhalen až náhodným dotazem na fóru. Typický nález QA/úklidu (A6), který sám o sobě zkresluje všechna čísla.",RQ3;RQ4,H2,
EG1-015,2026-09-04,11,SK,forum,Webtrh – Google Analytics Cross-Domain: first click source/medium,https://webtrh.cz/diskuse/google-analytics-cross-domain-first-click-source-medium/,Ked ale kliknem na reklamu - dostanem sa na landing web - idem na google a organicky hladam nas brand a takto sa dostanem na nas eshop (co robi dost zakaznikov) - spravim objednavku = source/medium objednavky je google / organic. ... Tieto objednavky sa teda nedostanu ani do Google Ads konverzii,sk,Cross-domain mezi landing pages a e-shopem: část objednávek se atribuuje organiku a vůbec se nedostane do konverzí Google Ads. Kampaně se pak vyhodnocují a optimalizují na podhodnocená čísla.,RQ3,H2,
EG1-016,2026-09-04,11,CZ,forum,Webtrh – Zboží se taky zbláznilo? (proklikový výpadek),https://webtrh.cz/diskuse/zbozi-se-taky-zblaznilo/,"v jeden den a dokonce během pouhých 2 hodin přišlo tolik návštěvníků jako jindy za 1,5 měsíce a opravdu jako vtip to bylo 97,6% prokliků na jedné položce, ale nikdo ji nekoupil. ... v každém případě se vyklikalo několik tisíc",cs,"E-shopař odhalil díky GA anomálii ve Zboží.cz: ~4 000 prokliků za 2 hodiny na jedné položce bez jediné objednávky; proklikané ""několik tisíc Kč"". Zboží.cz se do 3 dnů neozvalo. Přesně typ anomálie, kterou hlídá denní alert na skok ve zdroji.",RQ2;RQ3,H2;H5,"Kvantifikace je slovní (""několik tisíc""), ne přesná částka."
EG1-017,2026-09-04,11,SK,forum,Webtrh – Analytics nefunguje: máte s GA také touto dobou problémy?,https://webtrh.cz/diskuse/analytics-nefunguje-mate-s-ga-take-touto-dobou-problemy/,"Nerobili sa žiadne zmeny ani na webe/hostingu ani v google účte ... Mohu potvrdit také zvýšený error rate při stahování dat, status page ale u Googlu mlčí ... Českému google supportu jsme to hlásili.",cs,"Plošný výpadek na straně Googlu, o kterém status page mlčela; zjištěno až tím, že si to uživatelé potvrdili navzájem na fóru. Ilustruje, že klient nemá jak zjistit, zda je chyba u něj, nebo u Googlu.",RQ3;RQ4,H2,
EG1-018,2026-09-04,11,CZ,forum,Webtrh – wix: nezměří nám polovinu návštěv,https://webtrh.cz/diskuse/wix-nezmeri-nam-polovinu-navstev/,"je web na wixu, nejsou tam žádné aktivované cookies lišty, měřící kódy jsou přes GTM a nezměří to nejen konverze, ale nezměří to ani polovinu návštěv",cs,"Web na platformě Wix: GTM nasazen, ale neměří konverze ani polovinu návštěv. Vlákno z 10/2023 zůstalo bez jediné odpovědi – nikdo si problém nevzal.",RQ3,H2,
EG1-019,2026-09-04,11,CZ,forum,Webtrh – Alza mi nepřipisuje objednávky na Affil,https://webtrh.cz/diskuse/alza-mi-nepripisuje-objednavky-na-affil/,"Už je to pár let, kdy mi nepřipsali affil za počítač za 70 tisíc. Včera nepřipsali objednávku za televizi za dost peněz a to samé vysavač Dyson ... Žádný anonymní okno, žádný blokování, apod. ten člověk nepoužíval a samotné prokliky systém Alzy ukazuje.",cs,"Affiliate měření největšího CZ e-shopu opakovaně nepřipíše drahé objednávky (počítač za 70 000 Kč, TV, Dyson); prokliky systém vidí, objednávku ne. Odpověď Alzy neoficiální cestou: ""že se to prostě děje a nedá se s tím nic dělat"". Další účastník: ""loni poslali obj za 18k"".",RQ2;RQ3,H2,CZ kvantifikace v Kč: 70 000 Kč a 18 000 Kč neatribuovaných objednávek.
EG1-020,2026-09-04,11,CZ,forum,Webtrh – Alza affil (odpověď dalšího partnera),https://webtrh.cz/diskuse/alza-mi-nepripisuje-objednavky-na-affil/,"Já to taky vypozoroval a před pár týdny jim psal. Odpověděli, že o chybě ví a prý se jen nepočítají prokliky...každopádně si myslím, že ani prodeje.",cs,"Chyba měření potvrzena provozovatelem programu, ale neopravena; partneři na ni přicházejí sami a jednotlivě. Typický ""tichý"" výpadek na straně platformy.",RQ3,H2,
EG1-021,2026-09-04,11,CZ,forum,"Webtrh – G.Analytics: různá časová okna, různé výsledky",https://webtrh.cz/diskuse/g-analytics-ruzna-casova-okna-ruzne-vysledky/,"Dám poslední tři měsíce a ukazuje to např. v květnu 100 konverzí, nastavím pololetí a ukazuje to v květnu např. 90 konverzí, dám celý rok a ukazuje to v květnu 130 konverzí. Nevím, ale vždyť je to totální nesmysl",cs,"Stejný měsíc vykazuje 90 / 100 / 130 konverzí podle zvoleného rozsahu (sampling / thresholding). Ztráta důvěry v čísla, kterou nemá kdo vysvětlit – vlákno skončilo bez řešení.",RQ3;RQ4,H2,
EG1-022,2026-09-04,11,CZ,marketplace,"Shoptet Partneři – poptávka: PPC specialista, Shoptet, Google Ads a oprava měření",https://partneri.shoptet.cz/poptavka/ppc-specialista-shoptet-google-ads-a-oprava-mereni/,"U dlouhodobé spolupráce preferuji pevný měsíční paušál a předem jasně stanovený rozsah služeb. ... Prosím o informaci, zda máte aktuálně kapacitu, kolik by přibližně stála prvotní kontrola a oprava měření a jaký by byl orientační měsíční paušál za následnou správu obou e-shopů.",cs,"Nejnovější CZ poptávka (4.9.2026): incident (přestalo fungovat měření konverzí) → jednorázová oprava → pevný měsíční paušál s jasným rozsahem. Přesně nákupní cesta, kterou popisuje závěr 1. kola.",RQ1;RQ4,H4,Plný text poptávky doplněn v 2. kole; v 1. kole citován jen úvod.
EG1-023,2026-09-04,11,SK,marketplace,Shoptet Partneři – poptávka: Kontrola funkcií e-shopu,https://partneri.shoptet.cz/poptavka/kontrola-funkcii-e-shopu/,"Náš problém je, že cez google analytics vidíme prichádzať ľudí, ale neprichádza ku konverziám. Eshop máme od roku 2021 a za toto obdobie prišla iba jedna objednávka.",sk,"SK e-shop na Shoptetu: dva roky provozu, v GA vidí návštěvy, ale jedinou objednávku. Nikdo neověřil, zda e-shop neprodává, nebo se neměří – přesně situace, kterou odhalí QA měření po nasazení.",RQ3;RQ4,H2,
EG1-024,2026-09-04,11,SK,marketplace,Shoptet Partneři – poptávka: Napojenie Criteo na Shoptet,https://partneri.shoptet.cz/poptavka/napojenie-criteo-na-shoptet/,"Aktuálne je tam problém s datalayerom, s ktorým nevieme, čo ďalej. Criteo podpora nám nevie poradiť…",sk,"Dva e-shopy (kulina.cz, kulina.hu) na Shoptetu: rozbitý dataLayer pro Criteo, support platformy neumí poradit. Typický případ, kdy chybí prostředník mezi platformou, reklamním systémem a e-shopem.",RQ3;RQ4,H2,
EG1-025,2026-09-04,11,SK,marketplace,Shoptet Partneři – poptávka: Sprovoznenie enhanced conversions na Google Ads,https://partneri.shoptet.cz/poptavka/sprovoznenie-enhanced-conversions-na-google-ads/,"Máme to predpripravené v Google tag manageri ale Google ads nás neustale upozornuje aby sme si to zapli. Takže potrebujeme niekoho na hodinu, poprípade dve aby to donastavali alebo skontroloval.",sk,"Enhanced conversions ""předpřipravené"" v GTM, ale Google Ads hlásí, že nefungují. Klient poptává 1–2 hodiny práce – typický ad-hoc zásah, který se v retaineru pokrývá bez fakturace.",RQ1;RQ3,H2;H4,
EG1-026,2026-09-04,11,CZ,marketplace,"Shoptet Partneři – poptávka: Přenos zrušených objednávek do GA, GAds",https://partneri.shoptet.cz/poptavka/prenos-zrusenych-objednavky-do-gagads-analytika-naklady-mkt-vynosy/,"Přenos zrušených objednávky do GA,GADS…analytika náklady mkt/výnosy",cs,"E-shop chce do GA a Google Ads promítnout zrušené objednávky, aby čísla odpovídala realitě a šla porovnat náklady vs. výnosy. Bez toho jsou tržby v GA/Ads systematicky nadhodnocené.",RQ3;RQ4,H1;H2,
EG1-027,2026-09-04,11,CZ,marketplace,Shoptet Partneři – poptávka: Hledám zkušeného PPC specialistu pro e-shop s plavkami,https://partneri.shoptet.cz/poptavka/hledam-zkuseneho-ppc-specialistu-pro-e-shop-s-plavkami/,"Potřebuji: zkontrolovat Google Ads, optimalizovat Performance Max i Vyhledávání, projít klíčová slova a vylučující výrazy, zkontrolovat měření konverzí, zkontrolovat Merchant Center ... Preferuji nejprve jednorázový audit a následně případnou dlouhodobější spolupráci podle výsledků.",cs,"Poptávka z 3.7.2026: kontrola měření konverzí je součástí PPC auditu, ne samostatná služba; vstup do dlouhodobé spolupráce vede přes jednorázový audit. Potvrzuje závěr 1. kola, že se správa měření prodává schovaná pod PPC.",RQ1;RQ4,H3;H4,
EG1-028,2026-09-04,11,CZ,marketplace,Shoptet Partneři – poptávka: Zpětná vazba a dlouhodobá spolupráce,https://partneri.shoptet.cz/poptavka/zpetna-vazba-a-dlouhodoba-spoluprace/,"z důvodů nedostatku času hledáme k dlouhodobé spolupráci partnera na pravidelnou správu e-shopu (pro začátek pár hodin měsíčně). Prvně analýzu e-shopu, najít a upozornit na chyby a e-shop dále rozvíjet.",cs,"Kupní vzorec českého e-shopu pro kontinuální službu: nejdřív analýza a seznam chyb, pak ""pár hodin měsíčně"". Odpovídá vstupnímu tieru v řádu jednotek tisíc Kč, ne desítek.",RQ1;RQ4,H4,
EG1-029,2026-09-04,11,CZ,marketplace,Shoptet Partneři – poptávka: Plnění databáze daty (BigQuery?) pro PowerBI/Looker,https://partneri.shoptet.cz/poptavka/plneni-databaze-daty-bigquery-pro-dalsi-praci-v-powerbi-looker/,"Aktuálně řešíme pravidelné nalívání dat ze Shoptetu do databáze (objednávky – cena, marže), poté FB reklamy (náklady za každý den), Google Ads, Sklik. Cílem je základní analytika ziskovosti.",cs,"Jediná ze 53 poptávek v kategorii Analytika, která zmiňuje BigQuery – a i tam jde o slévání zdrojů pro ziskovost, ne o GA4 export. Podporuje závěr, že BQ je u CZ e-shopů okrajové a je to upsell, ne vstupní podmínka.",RQ3,H1,
EG1-030,2026-09-04,11,CZ,marketplace,Shoptet Partneři – kategorie Analytika: rozbor všech 53 poptávek,https://partneri.shoptet.cz/poptavky/analytika/,Analytika,cs,"Kompletní projití všech 53 poptávek v kategorii Analytika (2020–2026): 1 poptávka výslovně zmiňuje BigQuery, 0 poptávek žádá průběžný monitoring nebo alerting, 3 poptávky žádají dlouhodobou/pravidelnou spolupráci, zbytek jsou jednorázové opravy a nastavení. Poptávka po kontinuální správě měření na CZ trhu prakticky neexistuje – klient ji neumí pojmenovat.",RQ1;RQ4,H3;H4,V 1. kole projito jen ~12 poptávek; ve 2. kole staženy a přečteny všechny (curl + strana/2–6).
EG1-031,2026-09-04,11,CZ,blog,"LK Media – Měření e-shopu od nuly: GA4, Meta Pixel, GTM, Consent Mode",https://www.lkmedia.cz/blog/mereni-ga4-pixely-od-nuly,"Browser pixel ztrácí 20–40 % dat, CAPI je kompenzuje.",cs,"Česká agentura kvantifikuje ztrátu dat browser pixelu na 20–40 %. Uvádí i CZ cenové kotvy měřicího stacku: sGTM 500–3 000 Kč/měs + jednorázové nasazení, Cookiebot 10–30 EUR/měs, Mergado 500–2 000 Kč/měs, ""pro rozjezd vystačíš s 0–1 000 Kč měsíčně"".",RQ2;RQ3,H2;H5,"Cenové body jsou o nástrojích/infrastruktuře, ne o lidské správě – patří ke kotvám, ne ke srovnání retainerů."
EG1-032,2026-09-04,11,CZ,blog,Tomáš Khoder – Konverzní poměr e-shopu,https://www.khoder.cz/konverzni-pomer,"GA4 konverze modeluje a atribuuje podle session a souhlasu s cookies, Shoptet eviduje reálné odeslané objednávky. Rozdíl 10 až 30 procent je běžný.",cs,"CZ e-commerce konzultant stanovuje běžné pásmo rozdílu GA4 vs. Shoptet na 10–30 %. Shoduje se s pásmem, které nezávisle uvádí praktici na Webtrhu (EG1-013). To dává tolerance pro reconciliaci: nad 30 % je to nález.",RQ2;RQ4,H5,
EG1-033,2026-09-04,11,CZ,vendor_doc,Sklik nápověda – Měřicí a konverzní kód Zboží.cz (FAQ: nejčastější chyby),https://napoveda.sklik.cz/inzerce-nakupy/merici-a-konverzni-kod-zbozi-cz/,"Jaké jsou nejčastější chyby při měření? – Neplatné nebo chybějící orderId. – Odesílání pouze frontendové části kódu. – Odesílání pouze backendu. – Nesprávně řešený CONSENT. – Zákazník nedává souhlas nebo používá blokátory, což vede k menším odchylkám v naměřených počtech.",cs,Seznam sám vyjmenovává nejčastější chyby měření konverzí na Zboží.cz. Vyplňuje mezeru 1. kola (žádná výpověď o rozbitém měření Sklik/Zboží): typické selhání je poloviční implementace konverzního kódu.,RQ3;RQ4,H2,"Zdroj je dokumentace platformy, ne uživatelská výpověď – ale je to seznam reálných selhání od provozovatele systému."
EG1-034,2026-09-04,11,CZ,vendor_doc,Sklik nápověda – Zboží.cz: kdy měření nefunguje vůbec,https://napoveda.sklik.cz/inzerce-nakupy/merici-a-konverzni-kod-zbozi-cz/,"Kdy měření nefunguje vůbec? Typicky když není nasazená backendová část kódu. Tato situace vzniká často při nasazení skriptu přes GTM šablonu, která obsahuje jen frontend.",cs,"Nejčastější tichý výpadek měření konverzí na Zboží.cz podle samotného Seznamu: GTM šablona nasadí jen frontend, backend chybí, měření nefunguje vůbec. V administraci to vypadá, že je kód nasazený.",RQ3;RQ4,H2,
EG1-035,2026-09-04,11,CZ,vendor_doc,"Sklik nápověda – Zboží.cz: jak ověřit, že měření funguje",https://napoveda.sklik.cz/inzerce-nakupy/merici-a-konverzni-kod-zbozi-cz/,"Jak ověřit, že je měření funkční? Kontrola v administraci Centrum prodejce v sekci Měření konverzí, případně stažení chybového logu („Stáhnout podrobný záznam chyb“). Technická kontrola: porovnání objednávek s interním systémem.",cs,"Seznam jako oficiální kontrolu doporučuje porovnání objednávek s interním systémem e-shopu, tj. přesně reconciliaci, kterou navrhuje DataLayer.cz jako diferenciátor. Nikdo v ČR ji ale neprodává jako průběžnou službu.",RQ2;RQ4,H5,
EG1-036,2026-09-04,11,CZ,vendor_doc,Sklik nápověda – Cookieless Check list (9 bodů),https://napoveda.sklik.cz/cookieless-check-list/,"Konverzní kód spouštím i s consentem 0 – Při dokončení konverzní akce zákazníka, jako je třeba objednávka na e-shopu, spustím konverzní kód i v situaci, kdy nemám souhlas s cílenou reklamou, avšak s parametrem consent 0. Sklik a Zboží.cz tak v souladu s legislativou změří část konverzí i anonymně.",cs,"Seznam publikuje 9bodový cookieless checklist s konkrétními nastaveními konverzního a retargetingového kódu (consent 0/1, hashované e-maily, spuštění ihned po souhlasu). Je to česká obdoba deadlinů, které za klienta nikdo nesleduje – vhodný obsah do tieru ""Hlídání"".",RQ4,H5,
EG1-037,2026-09-04,11,CZ,vendor_doc,Sklik nápověda – Zboží.cz: chybějící e-mail = žádné recenze,https://napoveda.sklik.cz/inzerce-nakupy/merici-a-konverzni-kod-zbozi-cz/,"Pokud e-mail není zasílán, není možné odesílat dotazníky a e-shop přichází o recenze.",cs,"Neúplná implementace měření na Zboží.cz má i nepřímý dopad: e-shop nesbírá recenze, což snižuje jeho pozici a důvěryhodnost. Rozbité měření tedy nestojí jen data, ale i obchodní výsledek.",RQ3,H2,
EG1-038,2026-09-04,11,CZ,blog,"RDY.cz – PPC kampaně, které se zaplatí: proč většina reklam selže hned na startu",https://rdy.cz/blog/ppc-kampane-google-ads-sklik-ktere-se-zaplati,"„Reklama nám nefunguje, utratili jsme třicet tisíc a nic z toho nebylo."" Tuhle větu slyší každý, kdo dělá PPC. A v naprosté většině případů nejde o to, že by reklama nefungovala — jen se nedalo poznat, co fungovalo a co ne, protože nikdo neměřil, kolik poptávek která kampaň přinesla.",cs,"Česká PPC agentura (článek z 20.8.2026) cituje typický klientský výrok: 30 000 Kč utracených naslepo, protože nikdo neměřil. První nalezená česká kvantifikace promarněného spendu v korunách vázaná přímo na chybějící měření.",RQ2;RQ3,H2,"Jde o typizovaný, ne konkrétní klientský případ – agentura ho uvádí jako větu, kterou slyší běžně."
EG1-039,2026-09-04,11,CZ,blog,"RDY.cz – doba, než se na chybějící měření přijde",https://rdy.cz/blog/ppc-kampane-google-ads-sklik-ktere-se-zaplati,"Typický scénář vypadá takhle: podnikatel spustí kampaň s automatickým nastavením, systém začne utrácet, návštěvnost stoupne. Po měsíci je rozpočet pryč, statistiky ukazují tisíce zobrazení a stovky prokliků — jenže nikdo neví, jestli z toho vzešel jediný zákazník.",cs,"Doba do odhalení u chybějícího měření v CZ: cca 1 měsíc, a to až podle vyčerpaného rozpočtu, ne podle dat. Odpovídá zjištění 1. kola (2 týdny až 3 měsíce).",RQ3,H2,
EG1-040,2026-09-04,11,CZ,blog,RDY.cz – Smart Bidding bez konverzí a rozpočet bez ověřeného měření,https://rdy.cz/blog/ppc-kampane-google-ads-sklik-ktere-se-zaplati,"Když systému neřeknete, co je úspěch, optimalizuje na to, co vidí — tedy na počet prokliků. A prokliky umí sehnat velmi levně, jen nevedou k ničemu. ... Kampaň, která od prvního dne utrácí padesát tisíc měsíčně bez ověřeného měření, je nejrychlejší způsob, jak si o reklamě udělat špatný názor.",cs,"CZ formulace mechanismu, který 1. kolo popsalo anglicky (""Smart Bidding optimalizuje na rozbitá data""). Uvádí i řádovou částku ohroženého spendu: 50 000 Kč/měs bez ověřeného měření.",RQ2;RQ3,H2;H5,
EG1-041,2026-09-04,11,CZ,blog,RDY.cz – ceník správy PPC včetně měření,https://rdy.cz/blog/ppc-kampane-google-ads-sklik-ktere-se-zaplati,"Správa PPC kampaní začíná od 10 000 Kč měsíčně bez DPH a zahrnuje Google Ads i Sklik, nastavení měření konverzí přes GA4 a Tag Manager, průběžnou optimalizaci, měsíční report a konzultaci. Bez dlouhodobého závazku ... Druhou variantou je konzultace nebo audit od 1 500 Kč za hodinu.",cs,"Nový veřejný CZ cenový bod (8/2026): PPC správa od 10 000 Kč/měs bez DPH s měřením konverzí ""v ceně"", audit od 1 500 Kč/h. Potvrzuje kotvu z 1. kola (PPC správa 8–30 tis.) a zároveň důvod, proč se správa měření těžko prodává zvlášť.",RQ1;RQ2,H3,"Kandidát na pricing CSV (provider_type=performance_agency, pricing_model=fixed_package, 10000 CZK/měsíc; hourly_rate 1500 CZK/h). Do mého fragmentu nezapisuji – nemám přidělený pricing soubor."
EG1-042,2026-09-04,11,CZ,marketplace,Shoptet Partneři – poptávka: Odstranění chyb a vylepšení metrik webu na Google Analytics,https://partneri.shoptet.cz/poptavka/odstraneni-chyb-a-vylepseni-metrik-webu-na-google-analytics/,"Google Analytics nám dává hrozné hodnocení webu. Poptávám odborníka, který dokáže odstranit chyby a vylepšit také naše metriky",cs,"E-shopař si vykládá čísla v GA jako ""hodnocení webu od Googlu"". Ukazuje úroveň porozumění u menších CZ e-shopů: bez průvodce nedokáže rozlišit chybu měření od reálného výsledku.",RQ3;RQ4,H2,
EG1-043,2026-09-04,11,CZ,forum,Webtrh – google analytics (Shoptet e-shop bez e-commerce dat),https://webtrh.cz/diskuse/google-analytics-8/,"Jedná se mi o nastavení elektronického obchodu, potřebuji vidět odkud zákazníci přišli a za kolik nakoupili. Do shoptetu vše jde jak má, problém mám s Analytics.",cs,"Objednávky v Shoptetu chodí, ale v GA4 nejsou zdroje ani hodnoty. Klasický případ, kdy backend funguje a měření ne – a majitelka to musí řešit dotazem na fóru.",RQ3,H2,
